timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,6.233168,-75.540390,1640.602695,0.000000,140.976562,1527541259.002581,
,,,,,,,,,,,,,,,,6.233168,-75.540390,1640.595371,0.000000,140.976562,1527541260.002357,
1527541260.298478,0.415928,0.565406,-0.988052,0.155283,-0.168268,-0.043883,0.341159,-0.535759,-0.772381,0.006254,-0.034767,0.000058,20.067373,19.034721,-5.092487,,,,,,,
,,,,,,,,,,,,,,,,6.233168,-75.540390,1641.292149,0.000000,140.976562,1527541261.002146,
1527541261.298882,0.512276,0.632629,-1.042531,-0.197812,-0.234826,-0.242507,0.395304,-0.591267,-0.702949,-0.013682,-0.017879,-0.006218,20.524038,19.858940,-4.418629,,,,,,,
,,,,,,,,,,,,,,,,6.233168,-75.540390,1641.075596,0.000000,140.976562,1527541262.001943,
1527541262.299312,0.474934,0.571841,-1.050169,-0.148751,-0.102332,-0.061132,0.384529,-0.541181,-0.747836,0.003716,-0.005587,0.028277,21.219625,22.332787,-3.517307,,,,,,,
,,,,,,,,,,,,,,,,6.233168,-75.540390,1641.507725,0.000000,140.976562,1527541263.001749,
1527541263.299748,0.285818,0.212703,-0.628352,-1.136365,0.713702,-0.243636,0.275588,-0.211103,-0.937809,-0.047576,-0.018374,0.053700,23.790350,16.401375,4.174862,,,,,,,
,,,,,,,,,,,,,,,,6.233168,-75.540390,1641.465488,0.000000,238.359375,1527541264.001566,
1527541264.300154,0.035559,0.618383,-0.632548,0.507450,-0.302134,0.247169,0.028968,-0.579719,-0.814301,-0.095665,-0.098870,0.065339,23.779715,14.531639,-6.329731,,,,,,,
,,,,,,,,,,,,,,,,6.233176,-75.540394,1642.681065,0.610000,285.117188,1527541265.001395,
1527541265.300561,0.313848,0.361467,-0.626545,-0.202531,-0.938941,0.094828,0.288771,-0.353647,-0.889688,-0.013121,-0.023520,0.079858,22.824209,17.526619,5.609447,,,,,,,
,,,,,,,,,,,,,,,,6.233182,-75.540403,1643.193272,1.220000,284.414062,1527541266.001235,
1527541266.301000,-0.061899,0.387283,-0.558205,-0.764830,-1.285193,1.655718,-0.057278,-0.377674,-0.924165,0.045483,-0.148235,0.153199,20.344900,16.483665,-3.525806,,,,,,,
,,,,,,,,,,,,,,,,6.233195,-75.540411,1640.902256,1.440000,305.507812,1527541267.001082,
1527541267.301421,0.046406,0.773501,-0.692727,0.054256,0.685536,-0.061610,0.033190,-0.698644,-0.714699,0.034330,0.041982,0.215721,17.863150,15.363914,-9.061237,,,,,,,
,,,,,,,,,,,,,,,,6.233210,-75.540422,1642.014805,1.440000,310.429688,1527541268.000932,
1527541268.301858,0.104978,0.565237,-0.623554,0.383697,0.290907,-0.081253,0.088487,-0.535616,-0.839812,-0.027284,0.005892,-0.003755,12.758032,14.917686,-6.401615,,,,,,,
,,,,,,,,,,,,,,,,6.233221,-75.540431,1642.662510,1.440000,310.781250,1527541269.000793,
1527541269.302260,0.149987,0.525785,-0.703591,-0.078128,0.054095,0.030967,0.129242,-0.501892,-0.855220,0.045517,0.012009,0.017863,14.199545,17.014946,-3.781467,,,,,,,
,,,,,,,,,,,,,,,,6.233230,-75.540439,1643.058262,1.340000,305.859375,1527541270.000660,
1527541270.302709,0.309121,0.633966,-0.757350,0.010245,0.016739,0.069561,0.245107,-0.592345,-0.767496,0.021556,-0.043504,0.143396,15.039953,18.814217,-4.007847,,,,,,,
,,,,,,,,,,,,,,,,6.233237,-75.540445,1643.193760,0.890000,305.156250,1527541271.000535,
1527541271.303118,0.286608,0.640623,-0.691640,0.007682,-0.016126,0.082419,0.226647,-0.597695,-0.769020,-0.030938,-0.060920,0.025627,16.685431,18.064415,-7.696232,,,,,,,
,,,,,,,,,,,,,,,,6.233243,-75.540453,1645.062412,1.090000,304.804688,1527541272.000413,
1527541272.303573,0.313351,0.645525,-0.819667,0.087222,-0.246907,-0.099798,0.246224,-0.601618,-0.759888,-0.045143,0.025934,0.061463,18.036108,17.915016,-11.606068,,,,,,,
,,,,,,,,,,,,,,,,6.233251,-75.540463,1645.384434,1.090000,305.859375,1527541273.000300,
1527541273.303954,0.331894,0.706374,-0.778654,0.363491,0.365651,-0.030670,0.247869,-0.649079,-0.719206,-0.012075,-0.051650,0.078230,21.963140,12.211601,-12.622822,,,,,,,
,,,,,,,,,,,,,,,,6.233261,-75.540475,1645.460850,1.330000,306.914062,1527541274.000191,
1527541274.304410,0.272664,0.889379,-0.769885,0.017710,0.104608,-0.001003,0.169629,-0.776681,-0.606624,-0.027951,-0.065772,0.047191,23.995382,4.185036,-13.557117,,,,,,,
,,,,,,,,,,,,,,,,6.233274,-75.540491,1644.577061,1.600000,307.968750,1527541275.000087,
1527541275.304808,0.343251,0.907312,-0.804085,-0.081508,0.359450,-0.128097,0.207269,-0.787851,-0.579937,-0.025842,-0.056708,0.022046,21.112097,9.509377,-6.473621,,,,,,,
,,,,,,,,,,,,,,,,6.233289,-75.540511,1644.508213,2.410000,308.671875,1527541275.999985,
1527541276.305243,0.317209,0.922856,-0.760141,-0.101233,-0.089290,0.039340,0.188254,-0.797329,-0.573430,-0.001502,-0.023548,0.072011,20.207907,8.911171,-8.268787,,,,,,,
,,,,,,,,,,,,,,,,6.233304,-75.540532,1644.284580,2.410000,308.320312,1527541276.999891,
1527541277.305656,0.257254,0.904909,-0.706607,0.054417,-0.261132,-0.195684,0.157172,-0.786369,-0.597423,0.022394,-0.043587,0.078991,20.190786,6.737541,-10.974094,,,,,,,
,,,,,,,,,,,,,,,,6.233331,-75.540549,1641.130283,2.410000,316.054688,1527541277.999797,
1527541278.306096,0.290132,0.767338,-0.708205,-0.043824,-0.099722,-0.083179,0.205908,-0.694222,-0.689676,0.017115,-0.004829,0.082330,20.640600,6.736900,-10.602253,,,,,,,
,,,,,,,,,,,,,,,,6.233360,-75.540576,1640.744541,3.110000,309.375000,1527541278.999708,
1527541279.306546,0.271147,0.711548,-0.786947,0.150422,0.227272,-0.219316,0.202846,-0.653007,-0.729678,-0.036708,0.025688,0.023242,18.767126,6.665916,-14.864307,,,,,,,
,,,,,,,,,,,,,,,,6.233392,-75.540607,1638.693516,3.790000,308.320312,1527541279.999627,
1527541280.306978,0.214250,0.723538,-0.782226,0.020824,-0.033755,-0.228168,0.159347,-0.662040,-0.732329,0.058670,0.015434,0.017577,-11.256937,-5.970711,-31.560734,,,,,,,
,,,,,,,,,,,,,,,,6.233423,-75.540642,1638.426182,4.590000,302.343750,1527541280.999548,
1527541281.307406,0.231291,0.758639,-0.785709,-0.150961,-0.080105,-0.059179,0.166371,-0.687934,-0.706443,0.027369,-0.064935,-0.053414,-12.245478,-7.470512,-29.982563,,,,,,,
,,,,,,,,,,,,,,,,6.233452,-75.540675,1638.867100,4.590000,306.210938,1527541281.999468,
1527541282.307837,0.471532,0.485367,-1.007253,0.234313,-1.559830,-1.526272,0.401787,-0.466533,-0.787980,-0.008049,-0.027775,0.021882,-3.093180,1.223732,-36.774891,,,,,,,
,,,,,,,,,,,,,,,,6.233477,-75.540705,1638.776768,4.410000,305.507812,1527541282.999393,
1527541283.308289,0.334796,0.726193,-1.157214,0.153686,0.569119,0.360949,0.245679,-0.664028,-0.706191,-0.024945,0.017910,0.041106,-19.422419,-13.984917,-36.848606,,,,,,,
,,,,,,,,,,,,,,,,6.233500,-75.540737,1639.010654,4.410000,301.640625,1527541283.999321,
1527541284.308753,0.401368,0.660371,-1.111614,0.532257,0.558215,0.387348,0.308543,-0.613410,-0.726999,-0.035335,0.003043,0.129831,-6.770945,-7.625145,-31.671268,,,,,,,
,,,,,,,,,,,,,,,,6.233521,-75.540773,1638.976719,4.520000,296.367188,1527541284.999252,
1527541285.309189,0.111399,0.823576,-0.668426,0.006348,0.058663,-0.026886,0.075550,-0.733581,-0.675388,-0.048801,0.028411,0.005497,-3.925913,-8.153465,-30.717503,,,,,,,
,,,,,,,,,,,,,,,,6.233539,-75.540805,1638.668369,3.860000,293.554688,1527541285.999185,
1527541286.309627,0.252841,0.577728,-0.789985,0.756756,-0.113563,0.558219,0.209556,-0.546122,-0.811071,-0.056114,0.109232,0.016408,-2.906656,-3.202324,-35.062260,,,,,,,
,,,,,,,,,,,,,,,,6.233554,-75.540832,1637.517490,3.860000,298.476562,1527541286.999119,
1527541287.310083,0.222703,0.739938,-0.905573,-0.457222,-0.277412,0.430660,0.163112,-0.674242,-0.720270,0.026311,-0.184919,-0.071691,-2.069681,-10.330574,-30.210941,,,,,,,
,,,,,,,,,,,,,,,,6.233570,-75.540856,1637.890293,3.120000,303.046875,1527541287.999058,
1527541288.310529,0.428033,0.666815,-1.248104,0.326832,0.148251,0.284138,0.326169,-0.618486,-0.714903,-0.068631,-0.032988,0.082091,0.492361,-9.131294,-33.900883,,,,,,,
,,,,,,,,,,,,,,,,6.233586,-75.540878,1637.600498,2.800000,307.968750,1527541288.998995,
1527541289.310967,0.356120,0.769593,-1.160336,0.329037,1.370603,0.942026,0.250391,-0.695843,-0.673130,0.047858,-0.051670,0.045994,-1.102991,-11.380943,-31.420338,,,,,,,
,,,,,,,,,,,,,,,,6.233609,-75.540911,1637.414951,2.800000,300.234375,1527541289.998940,
1527541290.311426,0.305075,0.811839,-1.089473,0.147876,-0.204474,0.608740,0.206700,-0.725554,-0.656388,-0.047673,-0.111162,0.036286,2.504629,-10.335808,-28.892979,,,,,,,
,,,,,,,,,,,,,,,,6.233634,-75.540954,1634.869541,4.600000,301.640625,1527541290.998882,
1527541291.311864,0.521385,0.441430,-1.534457,-0.181506,-0.655565,0.264345,0.450336,-0.427233,-0.784008,0.005749,0.042971,0.114819,1.478308,1.364449,-27.356541,,,,,,,
,,,,,,,,,,,,,,,,6.233658,-75.540997,1634.766514,4.600000,300.585938,1527541291.998829,
1527541292.312295,0.350623,0.378631,-1.516285,-0.259968,0.204245,-0.464363,0.319155,-0.369649,-0.872640,-0.012529,0.067861,-0.115596,-16.142359,-7.389198,-34.830082,,,,,,,
,,,,,,,,,,,,,,,,6.233668,-75.541035,1633.304600,4.600000,292.851562,1527541292.998774,
1527541293.312757,0.269985,0.374920,-1.420787,-0.461626,0.280241,0.137300,0.248190,-0.366198,-0.896828,-0.097159,0.091815,0.048302,-9.464594,1.754173,-34.928974,,,,,,,
,,,,,,,,,,,,,,,,6.233672,-75.541066,1633.581455,2.810000,285.117188,1527541293.998720,
1527541294.313195,0.193361,0.163778,-1.279130,-1.861784,-0.895293,-0.965219,0.189587,-0.163047,-0.968232,0.138584,-0.036599,0.127915,-0.010324,11.491219,-27.920811,,,,,,,
,,,,,,,,,,,,,,,,6.233682,-75.541093,1635.405918,2.810000,283.359375,1527541294.998670,
1527541295.313730,0.045004,0.331990,-1.136192,-0.575905,3.305241,0.262654,0.042532,-0.325925,-0.944438,-0.016638,-0.061114,0.010570,-2.808054,8.942955,-25.807590,,,,,,,
,,,,,,,,,,,,,,,,6.233699,-75.541122,1636.279209,3.260000,300.234375,1527541295.998621,
1527541296.315061,0.330121,0.203838,-1.400325,0.180615,0.400473,0.451838,0.317447,-0.202430,-0.926418,0.061063,0.074988,-0.126988,-5.749918,6.623741,-31.492802,,,,,,,
,,,,,,,,,,,,,,,,6.233726,-75.541145,1638.306065,3.280000,313.242188,1527541296.998569,
1527541297.315531,0.294475,0.602789,-1.385327,-0.044899,-0.057282,0.128177,0.239085,-0.566942,-0.788298,-0.075785,0.057161,-0.134783,-3.354120,-2.753151,-32.508015,,,,,,,
,,,,,,,,,,,,,,,,6.233757,-75.541159,1637.707920,3.260000,321.328125,1527541297.998522,
1527541298.315975,0.220720,0.688922,-1.335642,0.146716,-0.048825,0.052723,0.169000,-0.635706,-0.753201,0.001776,0.028619,-0.051196,-6.023233,-7.999992,-33.477436,,,,,,,
,,,,,,,,,,,,,,,,6.233784,-75.541172,1637.884190,3.110000,320.976562,1527541298.998478,
1527541299.316410,0.175151,0.744463,-1.286546,0.410653,-0.321814,0.731958,0.128157,-0.677577,-0.724195,-0.012953,0.013972,0.190824,-2.590906,-10.028862,-32.606541,,,,,,,
,,,,,,,,,,,,,,,,6.233808,-75.541190,1637.900303,2.970000,314.296875,1527541299.998433,
1527541300.316842,0.101698,0.542233,-1.315748,0.031205,-0.211716,0.338817,0.086960,-0.516050,-0.852130,-0.005737,-0.009707,-0.062039,-7.958231,-6.198372,-32.859394,,,,,,,
,,,,,,,,,,,,,,,,6.233831,-75.541216,1636.969639,3.320000,297.421875,1527541300.998388,
1527541301.317293,0.046499,0.555940,-1.313184,0.279929,-0.212871,-0.135841,0.039482,-0.527742,-0.848483,-0.011879,0.017229,0.014697,-9.434153,-3.718895,-38.842869,,,,,,,
,,,,,,,,,,,,,,,,6.233850,-75.541248,1636.696690,3.350000,290.390625,1527541301.998345,
1527541302.317796,0.173595,0.294893,-1.468688,-1.951441,0.608391,-0.673598,0.165268,-0.290638,-0.942451,0.027023,-0.064953,0.039192,-13.113443,4.312233,-43.747028,,,,,,,
,,,,,,,,,,,,,,,,6.233864,-75.541275,1638.153233,3.320000,323.085938,1527541302.998302,
1527541303.318235,0.173729,0.252015,-1.551362,0.505259,-0.229876,0.256482,0.167396,-0.249355,-0.953834,-0.096305,0.090588,0.130515,-13.274363,-5.589363,-40.245655,,,,,,,
,,,,,,,,,,,,,,,,6.233880,-75.541298,1635.571201,2.820000,322.734375,1527541303.998261,
1527541304.318672,0.198956,0.155079,-1.609073,0.269428,0.044963,-0.023572,0.195274,-0.154458,-0.968509,-0.049308,-0.001777,0.026920,-40.417885,-5.630409,-53.855762,,,,,,,
,,,,,,,,,,,,,,,,6.233896,-75.541317,1635.049717,2.480000,313.593750,1527541304.998219,
1527541305.319085,0.172390,0.234078,-1.596376,0.437120,-0.573591,0.333791,0.166859,-0.231946,-0.958310,-0.058644,-0.053439,0.071088,-40.414879,-14.477211,-60.252888,,,,,,,
,,,,,,,,,,,,,,,,6.233913,-75.541334,1634.438389,2.650000,310.429688,1527541305.998178,
1527541306.319527,0.216483,0.206799,-1.722782,0.165632,-0.213588,-0.164254,0.210220,-0.205328,-0.955849,-0.090301,-0.027933,0.109246,-45.889381,-23.023567,-56.560932,,,,,,,
,,,,,,,,,,,,,,,,6.233932,-75.541352,1632.093662,2.650000,311.835938,1527541306.998138,
1527541307.319967,0.361984,0.109169,-1.958405,-0.217639,0.190807,-0.369226,0.352022,-0.108952,-0.929628,-0.025209,-0.034542,-0.007033,-32.943947,-16.223915,-31.809559,,,,,,,
,,,,,,,,,,,,,,,,6.233951,-75.541370,1631.999668,2.610000,311.132812,1527541307.998099,
1527541308.320412,0.268666,0.161359,-2.077399,0.090877,-0.039666,-0.091780,0.261997,-0.160660,-0.951601,-0.043400,0.029404,-0.112822,-44.197487,-15.695686,-15.754459,,,,,,,
,,,,,,,,,,,,,,,,6.233968,-75.541391,1631.765049,2.600000,306.210938,1527541308.998058,
1527541309.324755,0.320648,1.037994,-2.471770,0.166322,0.215707,0.240535,0.160091,-0.861387,-0.482045,-0.008953,-0.003512,-0.017909,-25.962656,-5.218132,-7.305912,,,,,,,
,,,,,,,,,,,,,,,,6.233988,-75.541411,1631.500401,2.600000,307.617188,1527541309.998023,
1527541310.325202,0.189309,0.766485,-1.462828,-0.918936,0.609831,0.858112,0.135555,-0.693607,-0.707478,0.014942,-0.185925,0.007695,-8.159159,6.468239,-15.651325,,,,,,,
,,,,,,,,,,,,,,,,6.234008,-75.541430,1631.231113,2.630000,312.187500,1527541310.997985,
1527541311.325640,0.060429,0.332574,-1.284482,0.434808,0.942063,-0.118188,0.057083,-0.326477,-0.943479,0.030975,0.004654,-0.076800,-14.605677,16.071526,-9.357182,,,,,,,
,,,,,,,,,,,,,,,,6.234028,-75.541445,1630.740391,2.630000,307.617188,1527541311.997947,
1527541312.326079,0.048165,0.347041,-1.407801,0.432383,-0.327961,0.344746,0.045276,-0.340117,-0.939291,-0.009586,0.030745,0.078864,-32.555855,13.164009,-8.413807,,,,,,,
,,,,,,,,,,,,,,,,6.234044,-75.541460,1631.446690,2.380000,304.804688,1527541312.997910,
1527541313.326505,0.122734,0.388830,-1.481511,0.445670,0.189601,-0.310230,0.113287,-0.379106,-0.918391,-0.015249,0.091416,0.200251,-33.606285,13.015877,-10.056828,,,,,,,
,,,,,,,,,,,,,,,,6.234062,-75.541478,1631.234287,2.380000,304.101562,1527541313.997873,
1527541314.326891,0.112816,0.387714,-1.545510,0.043931,0.135524,-0.604094,0.104221,-0.378074,-0.919889,0.059918,-0.050592,0.067548,-34.514336,12.339500,-5.477146,,,,,,,
,,,,,,,,,,,,,,,,6.234085,-75.541496,1631.097569,2.710000,307.968750,1527541314.997834,
1527541315.327348,0.088961,0.403173,-1.562521,-0.347477,0.039066,0.227380,0.081720,-0.392339,-0.916182,-0.088464,-0.103129,-0.161226,-26.176813,13.905373,-3.881611,,,,,,,
,,,,,,,,,,,,,,,,6.234110,-75.541516,1630.852451,3.420000,310.429688,1527541315.997803,
1527541316.327821,0.077429,0.472793,-1.526730,-0.064757,-0.430790,0.439698,0.068866,-0.455375,-0.887629,-0.049426,0.020179,0.030787,-5.475061,14.035332,-5.226200,,,,,,,
,,,,,,,,,,,,,,,,6.234138,-75.541541,1631.158360,3.890000,309.375000,1527541316.997766,
1527541317.328256,0.071036,0.428717,-1.518111,-0.501285,0.612401,-0.675430,0.064553,-0.415704,-0.907204,-0.004830,-0.037726,0.047112,39.482597,17.444054,-12.582371,,,,,,,
,,,,,,,,,,,,,,,,6.234164,-75.541566,1631.295811,3.420000,310.429688,1527541317.997730,
1527541318.328683,0.114098,0.244569,-1.550389,0.121116,0.171056,-0.451660,0.110462,-0.242138,-0.963932,0.064480,0.020794,-0.046962,7.097311,19.052483,-14.676655,,,,,,,
,,,,,,,,,,,,,,,,6.234188,-75.541589,1631.198643,3.370000,312.890625,1527541318.997695,
1527541319.329117,0.035337,0.295914,-1.506048,-0.612551,0.190130,-0.174827,0.033794,-0.291614,-0.955938,-0.001324,0.019764,-0.068720,10.815496,15.373222,-13.586887,,,,,,,
,,,,,,,,,,,,,,,,6.234208,-75.541610,1632.020908,3.300000,311.484375,1527541319.997661,
1527541320.329553,0.028054,0.353443,-1.485266,-0.528772,0.879254,-0.688599,0.026317,-0.346130,-0.937816,0.029073,-0.088608,-0.094013,13.816229,15.519707,-12.557514,,,,,,,
,,,,,,,,,,,,,,,,6.234226,-75.541637,1631.572178,3.690000,302.695312,1527541320.997627,
1527541321.329969,0.032641,0.350264,-1.498747,0.075326,0.244326,-0.069447,0.030654,-0.343146,-0.938781,-0.034209,0.030447,-0.035554,10.070028,15.601555,-18.756092,,,,,,,
,,,,,,,,,,,,,,,,6.234238,-75.541666,1631.460361,3.690000,294.609375,1527541321.997593,
1527541322.330397,0.071682,0.376680,-1.516452,0.693380,-0.158796,0.577174,0.066599,-0.367835,-0.927502,-0.002146,0.026420,0.073849,12.221594,13.122047,-14.052341,,,,,,,
,,,,,,,,,,,,,,,,6.234248,-75.541692,1632.925205,3.240000,293.203125,1527541322.997559,
1527541323.330832,0.192165,0.328319,-1.537579,-1.454257,0.986818,0.140969,0.180783,-0.322452,-0.929161,-0.011761,0.057346,0.146797,19.918264,27.290596,-16.545811,,,,,,,
,,,,,,,,,,,,,,,,6.234261,-75.541718,1632.093662,2.970000,298.476562,1527541323.997524,
1527541324.331240,0.112197,0.325564,-1.607089,-0.982730,0.294768,-0.596553,0.106080,-0.319843,-0.941513,-0.007463,-0.000180,0.000686,5.124273,16.354347,-14.444584,,,,,,,
,,,,,,,,,,,,,,,,6.234279,-75.541745,1632.198154,3.240000,303.398438,1527541324.997491,
1527541325.331671,0.081183,0.332085,-1.650835,0.134438,0.103947,-0.479962,0.076663,-0.326014,-0.942251,0.067884,-0.088018,-0.026743,3.470510,15.608574,-19.609882,,,,,,,
,,,,,,,,,,,,,,,,6.234300,-75.541771,1631.283604,3.650000,304.453125,1527541325.997459,
1527541326.332084,0.102233,0.309167,-1.738260,-0.521646,0.436427,-0.609153,0.097216,-0.304266,-0.947613,0.002485,-0.058710,0.005063,-4.204447,12.467995,-23.089008,,,,,,,
,,,,,,,,,,,,,,,,6.234325,-75.541800,1631.489170,4.070000,307.265625,1527541326.997425,
1527541327.332491,0.130102,0.248390,-1.874492,0.059533,-0.013840,-0.068002,0.125754,-0.245844,-0.961117,-0.081900,-0.153082,-0.041385,-8.587305,17.645515,-19.370380,,,,,,,
,,,,,,,,,,,,,,,,6.234349,-75.541824,1632.987461,3.690000,310.429688,1527541327.997391,
1527541328.332928,0.087325,0.254246,-2.070575,0.145251,-0.493317,-0.026070,0.084410,-0.251515,-0.964165,-0.081847,0.029897,0.157189,-16.774240,16.080070,-22.091984,,,,,,,
,,,,,,,,,,,,,,,,6.234374,-75.541846,1633.637119,3.930000,311.484375,1527541328.997359,
1527541329.333337,0.121755,0.175274,-2.271585,0.010446,0.026088,0.230895,0.119594,-0.174378,-0.977389,-0.117396,-0.134231,-0.104581,-23.601496,15.861504,-21.294743,,,,,,,
,,,,,,,,,,,,,,,,6.234400,-75.541872,1633.213535,3.930000,311.484375,1527541329.997326,
1527541330.333711,0.131605,0.194058,-2.518157,0.364297,-0.411930,-0.164090,0.128763,-0.192842,-0.972745,-0.053293,-0.073225,-0.031757,-30.390909,10.995216,-25.159382,,,,,,,
,,,,,,,,,,,,,,,,6.234433,-75.541896,1633.438877,4.620000,316.054688,1527541330.997293,
1527541331.334163,0.094184,0.196423,-2.698296,-0.209407,-0.392020,0.190384,0.092237,-0.195162,-0.976424,-0.023206,-0.066419,-0.064179,-31.144785,10.694664,-22.529865,,,,,,,
,,,,,,,,,,,,,,,,6.234471,-75.541904,1632.352695,4.620000,336.445312,1527541331.997261,
1527541332.334539,0.055012,0.203902,-2.859520,0.105659,0.554377,-0.127225,0.053845,-0.202492,-0.977803,-0.109707,0.007530,-0.013866,-40.172523,7.403923,-22.999882,,,,,,,
,,,,,,,,,,,,,,,,6.234513,-75.541895,1632.853428,4.180000,1.054688,1527541332.997230,
1527541333.334951,0.063425,0.252608,-2.987122,-0.326832,-0.244485,0.053549,0.061371,-0.249930,-0.966317,-0.033889,0.026450,0.097207,-42.282997,6.428841,-18.637547,,,,,,,
,,,,,,,,,,,,,,,,6.234555,-75.541870,1632.078037,4.180000,24.960938,1527541333.997196,
1527541334.335397,0.039870,0.214472,-3.047874,-0.292744,-0.504637,-0.519647,0.038946,-0.212831,-0.976312,0.061624,0.043779,-0.029456,-44.236992,5.906242,-19.525181,,,,,,,
,,,,,,,,,,,,,,,,6.234594,-75.541838,1631.809727,4.210000,31.640625,1527541334.997164,
1527541335.335776,0.075061,0.159114,-3.092935,-0.108045,0.165252,-0.320446,0.074043,-0.158444,-0.984588,0.051597,-0.041523,-0.033570,-49.114983,5.387535,-22.342335,,,,,,,
,,,,,,,,,,,,,,,,6.234631,-75.541806,1631.961826,4.130000,36.914062,1527541335.997133,
1527541336.336190,0.097718,0.152799,-3.099839,0.343717,-0.452507,0.425274,0.096426,-0.152205,-0.983634,-0.028464,0.032484,-0.038125,-54.178673,1.115227,-17.592564,,,,,,,
,,,,,,,,,,,,,,,,6.234665,-75.541774,1632.847569,4.230000,36.210938,1527541336.997100,
1527541337.336581,0.080725,0.116524,-3.084088,0.457078,0.326492,0.057262,0.080091,-0.116260,-0.989984,-0.016400,-0.007168,-0.047751,-21.968042,31.237633,-26.817738,,,,,,,
,,,,,,,,,,,,,,,,6.234700,-75.541744,1631.699619,4.130000,36.562500,1527541337.997069,
1527541338.336978,0.001841,0.174468,-2.989721,0.032250,-0.213789,0.305860,0.001813,-0.173585,-0.984817,-0.016279,-0.003249,0.041320,-36.230721,12.572853,-18.739552,,,,,,,
,,,,,,,,,,,,,,,,6.234736,-75.541716,1631.569736,4.230000,35.156250,1527541338.997037,
1527541339.337385,0.022458,0.176192,-3.013241,0.133527,0.265593,-0.046641,0.022108,-0.175282,-0.984270,0.005373,-0.053585,0.113954,-48.364479,5.536034,-20.847218,,,,,,,
,,,,,,,,,,,,,,,,6.234772,-75.541690,1631.513584,4.170000,34.804688,1527541339.997005,
1527541340.337795,-0.073043,0.350310,-2.715121,0.422393,1.197173,-0.590269,-0.068546,-0.343189,-0.936761,0.024464,0.141803,0.388467,-39.669579,13.702812,-21.787663,,,,,,,
,,,,,,,,,,,,,,,,6.234808,-75.541666,1631.456455,4.020000,31.992188,1527541340.996974,
1527541341.338181,-0.086953,0.447623,-2.813497,0.155686,-0.370624,0.498434,-0.078287,-0.432824,-0.898072,-0.046163,-0.024451,0.051987,-42.006584,3.727943,-17.371235,,,,,,,
,,,,,,,,,,,,,,,,6.234845,-75.541643,1631.556553,4.230000,33.398438,1527541341.996942,
1527541342.338619,-0.002868,0.379527,-2.995433,0.154530,0.115749,0.193605,-0.002664,-0.370481,-0.928836,0.052697,-0.069903,-0.064008,-47.489113,2.610390,-21.310658,,,,,,,
,,,,,,,,,,,,,,,,6.234880,-75.541621,1627.288242,4.070000,33.398438,1527541342.996911,
1527541343.339027,-0.060710,0.407502,-2.978318,0.179869,0.498530,-0.409412,-0.055704,-0.396317,-0.916421,0.060511,0.001237,0.117166,-37.864754,5.599709,-19.195560,,,,,,,
,,,,,,,,,,,,,,,,6.234916,-75.541597,1627.141758,4.230000,34.804688,1527541343.996880,
1527541344.339403,0.174881,0.542305,-3.071259,1.113329,0.404739,-0.593530,0.149027,-0.516111,-0.843455,-0.023066,0.164564,0.262706,-32.655556,0.571434,-23.069584,,,,,,,
,,,,,,,,,,,,,,,,6.234951,-75.541574,1626.476475,4.070000,35.156250,1527541344.996849,
1527541345.339804,-0.144426,0.561826,-2.627488,0.328368,0.138296,-0.058599,-0.121801,-0.532732,-0.837471,0.014608,0.021243,0.046089,-42.096123,10.555458,-22.228535,,,,,,,
,,,,,,,,,,,,,,,,6.234984,-75.541553,1624.904209,3.730000,34.804688,1527541345.996817,
1527541346.340230,-0.056788,0.567817,-2.703912,-0.191707,-0.091783,0.082082,-0.047851,-0.537793,-0.841716,0.013885,-0.029087,-0.090916,-28.596735,10.392723,-23.748447,,,,,,,
,,,,,,,,,,,,,,,,6.235017,-75.541535,1624.033604,3.730000,32.695312,1527541346.996786,
1527541347.340605,0.013604,0.600726,-2.827843,-0.371134,-0.442048,-1.481108,0.011222,-0.565242,-0.824846,0.034310,0.045573,0.178271,-37.079063,1.172249,-15.837116,,,,,,,
,,,,,,,,,,,,,,,,6.235049,-75.541517,1623.628330,3.730000,31.640625,1527541347.996754,
1527541348.341011,0.174111,0.359575,-2.964257,0.000909,-0.056174,0.344172,0.162154,-0.351876,-0.921893,0.023439,0.063790,-0.056638,-27.584879,5.891823,-23.991779,,,,,,,
,,,,,,,,,,,,,,,,6.235083,-75.541501,1622.323154,3.740000,25.664062,1527541348.996723,
1527541349.341452,-0.064366,0.312194,-2.548987,-1.754413,1.103362,0.024369,-0.061212,-0.307147,-0.949691,-0.044348,-0.070386,-0.241563,-27.312952,11.069481,-29.830738,,,,,,,
,,,,,,,,,,,,,,,,6.235114,-75.541489,1623.912022,3.740000,19.687500,1527541349.996691,
1527541350.341843,0.092118,0.322011,-2.471448,0.263483,-0.175092,0.143682,0.087259,-0.316475,-0.944578,0.100119,-0.014015,0.128309,-21.142786,13.388771,-30.768131,,,,,,,
,,,,,,,,,,,,,,,,6.235146,-75.541481,1623.017979,3.450000,10.898438,1527541350.996660,
