timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,6.247060,-75.568949,1528.282871,0.250000,217.617188,1527543003.993663,
,,,,,,,,,,,,,,,,6.247054,-75.568955,1515.995640,0.230000,254.882812,1527543004.993632,
1527543005.310903,0.214778,0.175838,1.720194,0.044690,0.148101,-0.042000,0.209845,-0.174933,-0.961958,-0.010931,0.001212,0.028440,-17.877747,-51.703346,-16.780071,,,,,,,
,,,,,,,,,,,,,,,,6.247053,-75.568954,1512.011997,0.180000,270.351562,1527543005.993603,
1527543006.311303,0.173912,0.124741,1.731464,-0.052527,-0.031217,-0.055623,0.171692,-0.124418,-0.977262,-0.000671,0.005476,-0.004900,-22.170624,-54.096596,-21.706005,,,,,,,
,,,,,,,,,,,,,,,,6.247053,-75.568954,1512.832310,0.000000,271.054688,1527543006.993573,
1527543007.311655,0.146855,0.173777,2.057495,0.170721,0.478638,1.357547,0.144124,-0.172904,-0.974337,-0.010304,0.061789,-0.033277,-36.787369,-44.257378,-20.904095,,,,,,,
,,,,,,,,,,,,,,,,6.247053,-75.568954,1513.117832,0.000000,277.734375,1527543007.993543,
1527543008.312038,0.133682,0.094681,2.398285,-0.079099,-0.019420,-0.056305,0.132688,-0.094539,-0.986639,-0.036298,-0.002049,-0.025202,-55.290619,-33.508476,-31.697689,,,,,,,
,,,,,,,,,,,,,,,,6.247046,-75.568911,1510.618931,0.170000,262.968750,1527543008.993513,
1527543009.312411,0.118752,0.070013,2.354517,-0.024295,-0.008027,-0.073159,0.118183,-0.069956,-0.990525,0.008892,-0.010916,0.025116,-49.644836,-30.964958,-30.005856,,,,,,,
,,,,,,,,,,,,,,,,6.247046,-75.568911,1509.781284,0.000000,222.890625,1527543009.993483,
1527543010.312822,0.139616,0.057053,2.331909,-0.087066,-0.007600,-0.035170,0.138936,-0.057022,-0.988658,0.021556,-0.014694,-0.024297,-51.854050,-35.086937,-31.650692,,,,,,,
,,,,,,,,,,,,,,,,6.247046,-75.568911,1509.078037,0.000000,169.101562,1527543010.993454,
1527543011.313195,0.157941,0.013368,2.313698,0.253752,0.098574,-0.223698,0.157272,-0.013368,-0.987465,-0.046294,0.123033,0.004845,-56.308594,-38.904564,-37.479061,,,,,,,
,,,,,,,,,,,,,,,,6.247038,-75.568871,1509.441074,0.190000,128.320312,1527543011.993423,
1527543012.313563,0.282292,0.263495,1.771875,0.212752,-0.422476,0.348347,0.268943,-0.260456,-0.927271,0.010186,-0.026730,0.059443,-23.434540,-61.446785,-18.790539,,,,,,,
,,,,,,,,,,,,,,,,6.247038,-75.568869,1509.995029,0.190000,130.781250,1527543012.993393,
1527543013.313933,0.151160,0.218338,1.698364,0.024430,0.124989,-0.002901,0.147010,-0.216608,-0.965126,0.032692,-0.008490,-0.010917,-10.609680,-43.388222,-11.560162,,,,,,,
,,,,,,,,,,,,,,,,6.247035,-75.568862,1510.269810,0.350000,120.937500,1527543013.993363,
1527543014.314325,0.200383,0.213960,1.685695,-0.062056,0.013488,-0.051706,0.194506,-0.212331,-0.957644,0.023969,0.002630,0.016986,-6.828659,-39.642815,-9.927258,,,,,,,
,,,,,,,,,,,,,,,,6.247031,-75.568854,1509.697910,1.650000,110.390625,1527543014.993334,
1527543015.314697,0.274547,0.176886,1.745446,-0.185159,0.123625,-0.014438,0.266881,-0.175965,-0.947529,0.064021,-0.077286,0.024692,-3.617920,-32.520836,-10.306927,,,,,,,
,,,,,,,,,,,,,,,,6.247029,-75.568850,1509.629185,1.650000,109.335938,1527543015.993305,
1527543016.315053,0.416115,0.286960,1.779450,-0.105247,0.289230,0.007345,0.387681,-0.283038,-0.877264,0.008941,0.003680,0.008825,-5.503952,-33.571053,-6.096355,,,,,,,
,,,,,,,,,,,,,,,,6.247023,-75.568850,1507.026890,1.460000,108.984375,1527543016.993275,
1527543017.315428,0.366100,0.318217,1.888415,-0.209089,-0.070009,0.144713,0.340004,-0.312873,-0.886852,0.023598,-0.021340,0.000942,-8.504013,-33.568138,-5.925350,,,,,,,
,,,,,,,,,,,,,,,,6.247013,-75.568848,1506.068760,1.350000,114.960938,1527543017.993245,
1527543018.315836,0.365982,0.298880,1.962834,-0.046911,0.079082,0.114075,0.342001,-0.294450,-0.892375,-0.019918,0.022187,0.017787,-14.844406,-38.287086,-5.367764,,,,,,,
,,,,,,,,,,,,,,,,6.246995,-75.568844,1504.005283,1.350000,128.320312,1527543018.993215,
1527543019.316213,0.339177,0.266125,1.818219,0.297939,-0.162714,-0.153491,0.320999,-0.262995,-0.909831,0.033081,-0.043676,0.109798,-12.676620,-47.889824,-4.206936,,,,,,,
,,,,,,,,,,,,,,,,6.246978,-75.568840,1502.787144,2.340000,121.640625,1527543019.993185,
1527543020.316589,0.222795,0.300706,1.841794,-0.320699,-0.108775,0.170934,0.211041,-0.296194,-0.931520,0.030017,-0.046335,-0.007658,-12.371094,-46.917870,1.268345,,,,,,,
,,,,,,,,,,,,,,,,6.246965,-75.568833,1502.347446,2.670000,113.203125,1527543020.993155,
1527543021.316944,0.212948,0.218273,1.829216,-0.056999,0.088686,-0.321016,0.206327,-0.216544,-0.954221,-0.016142,0.005286,0.021878,-10.315125,-43.393913,-0.762234,,,,,,,
,,,,,,,,,,,,,,,,6.246952,-75.568827,1501.036167,2.490000,106.523438,1527543021.993125,
1527543022.317355,0.219229,0.216827,1.758525,-0.107134,0.014141,0.044412,0.212385,-0.215132,-0.953210,-0.038771,-0.004717,0.048578,-5.110794,-39.874702,0.410130,,,,,,,
,,,,,,,,,,,,,,,,6.246935,-75.568820,1499.438023,2.490000,101.250000,1527543022.993095,
1527543023.317724,0.260656,0.266389,1.895105,0.221136,0.239092,0.442833,0.248624,-0.263250,-0.932140,-0.041822,0.037450,-0.064213,-8.650421,-23.970970,0.024677,,,,,,,
,,,,,,,,,,,,,,,,6.246923,-75.568809,1499.168125,2.320000,104.414062,1527543023.993066,
1527543024.318099,0.296275,0.259761,1.923411,-0.081719,-0.027016,0.127408,0.282165,-0.256850,-0.924343,0.016312,-0.008104,-0.022984,-10.397461,-17.818581,-1.297710,,,,,,,
,,,,,,,,,,,,,,,,6.246908,-75.568793,1499.660679,2.730000,111.445312,1527543024.993035,
1527543025.318447,0.268007,0.273169,2.032542,0.041963,0.073926,0.219889,0.254991,-0.269784,-0.928544,-0.027238,0.079538,0.031541,-16.379578,-24.487999,-0.447521,,,,,,,
,,,,,,,,,,,,,,,,6.246892,-75.568775,1499.345860,2.920000,112.500000,1527543025.993006,
1527543026.318857,0.302687,0.267277,1.910451,0.139007,0.114958,-0.441296,0.287502,-0.264106,-0.920646,0.053196,0.045585,0.022834,-12.620117,-31.993507,3.032398,,,,,,,
,,,,,,,,,,,,,,,,6.246879,-75.568758,1498.494053,2.730000,113.203125,1527543026.992976,
1527543027.319233,0.267195,0.307761,1.775206,-0.051907,0.058651,-0.150952,0.251621,-0.302926,-0.919196,-0.026615,-0.076667,0.021552,-6.709976,-33.352730,9.662632,,,,,,,
,,,,,,,,,,,,,,,,6.246869,-75.568742,1498.058384,2.160000,114.960938,1527543027.992946,
1527543028.319605,0.503088,0.300180,1.634825,-0.096537,0.602660,0.207513,0.460573,-0.295692,-0.836920,-0.027147,-0.107384,-0.101816,-5.914993,-28.028786,10.195377,,,,,,,
,,,,,,,,,,,,,,,,6.246865,-75.568723,1498.585484,2.120000,111.093750,1527543028.992917,
1527543029.320013,0.369918,0.340719,2.004796,-0.502650,0.027137,0.220562,0.340755,-0.334165,-0.878759,-0.156414,0.071942,-0.001933,-18.907715,-30.413261,5.105366,,,,,,,
,,,,,,,,,,,,,,,,6.246859,-75.568703,1496.965488,2.100000,108.281250,1527543029.992887,
1527543030.320369,0.368485,0.358922,2.088296,0.033259,0.158722,-0.051928,0.337248,-0.351265,-0.873426,-0.057951,0.104637,0.067228,-20.193344,-31.835503,2.185810,,,,,,,
,,,,,,,,,,,,,,,,6.246854,-75.568684,1496.392246,2.100000,110.390625,1527543030.992856,
1527543031.320739,0.481543,0.225292,1.846513,0.747929,0.460896,-0.292745,0.451442,-0.223391,-0.863883,-0.062847,-0.105375,0.015494,-11.990204,-37.467705,0.164310,,,,,,,
,,,,,,,,,,,,,,,,6.246847,-75.568660,1496.696934,2.060000,112.500000,1527543031.992827,
1527543032.321148,0.473712,0.274483,1.660466,-0.120867,-0.045405,0.031417,0.439115,-0.271049,-0.856568,0.055408,0.026283,0.004212,-6.062408,-36.875862,4.624287,,,,,,,
,,,,,,,,,,,,,,,,6.246842,-75.568641,1495.573154,1.950000,111.445312,1527543032.992797,
1527543033.321495,0.487331,0.310843,1.799271,0.026304,-0.096837,0.060817,0.445827,-0.305861,-0.841239,-0.029064,-0.006227,-0.017968,-12.826096,-38.593178,2.792347,,,,,,,
,,,,,,,,,,,,,,,,6.246840,-75.568625,1495.312534,1.690000,106.875000,1527543033.992767,
1527543034.321871,0.438774,0.262789,1.821652,-0.126845,-0.030359,0.059009,0.410245,-0.259774,-0.874193,0.036777,0.041940,0.002138,-12.306976,-39.343208,1.811832,,,,,,,
,,,,,,,,,,,,,,,,6.246836,-75.568605,1495.301182,1.680000,104.062500,1527543034.992737,
1527543035.322243,0.408220,0.257704,1.898026,-0.029251,0.001710,-0.044456,0.383866,-0.254861,-0.887518,-0.041718,-0.056113,0.044913,-16.042938,-37.689491,1.842121,,,,,,,
,,,,,,,,,,,,,,,,6.246828,-75.568587,1495.525181,1.690000,112.851562,1527543035.992707,
1527543036.322654,0.418803,0.242706,1.865173,0.133108,0.015044,-0.017006,0.394748,-0.240330,-0.886799,0.001355,-0.050106,-0.002865,-13.562820,-37.017555,3.026447,,,,,,,
,,,,,,,,,,,,,,,,6.246821,-75.568569,1495.924107,1.690000,113.906250,1527543036.992677,
1527543037.323027,0.428625,0.275626,1.855669,0.050854,-0.063761,0.105129,0.399932,-0.272150,-0.875205,0.049500,-0.049536,0.026679,-17.706085,-39.262611,1.399830,,,,,,,
,,,,,,,,,,,,,,,,6.246811,-75.568548,1494.976719,1.700000,114.960938,1527543037.992648,
1527543038.323386,0.391200,0.290042,1.943327,0.010573,-0.013602,-0.103258,0.365371,-0.285992,-0.885838,0.018219,-0.003009,0.029804,-19.337799,-37.309288,-1.958858,,,,,,,
,,,,,,,,,,,,,,,,6.246801,-75.568527,1493.871250,1.840000,119.179688,1527543038.992618,
1527543039.323762,0.383128,0.282658,1.962664,-0.052441,-0.009319,0.069331,0.358988,-0.278909,-0.890692,-0.038432,0.003351,-0.012018,-6.381897,-22.021294,-3.886333,,,,,,,
,,,,,,,,,,,,,,,,6.246790,-75.568506,1492.710850,1.780000,120.937500,1527543039.992588,
1527543040.324138,0.354698,0.348213,2.023058,0.118496,-0.020306,0.132307,0.326462,-0.341219,-0.881469,0.000488,0.005739,0.006820,-9.714752,-25.917702,-4.397747,,,,,,,
,,,,,,,,,,,,,,,,6.246780,-75.568480,1492.470371,2.050000,120.585938,1527543040.992558,
1527543041.324540,0.396176,0.610098,1.991775,-0.363598,0.014693,-0.049467,0.316273,-0.572948,-0.756103,-0.063846,-0.017644,0.143631,-13.248627,-26.443565,4.400684,,,,,,,
,,,,,,,,,,,,,,,,6.246769,-75.568460,1491.953281,1.780000,130.078125,1527543041.992528,
1527543042.324886,0.315684,0.276844,1.732248,-0.334482,-1.950808,-0.284618,0.298645,-0.273321,-0.914387,0.048538,0.123525,0.053806,-4.009064,-24.950935,0.664738,,,,,,,
,,,,,,,,,,,,,,,,6.246755,-75.568447,1491.151279,1.880000,136.054688,1527543042.992498,
1527543043.325268,0.067152,0.280435,1.530364,0.652292,0.024623,-0.691257,0.064480,-0.276774,-0.958769,-0.034893,0.028971,0.007963,0.290924,-21.955727,1.617115,,,,,,,
,,,,,,,,,,,,,,,,6.246745,-75.568431,1490.940708,1.780000,123.750000,1527543043.992469,
1527543044.325640,-0.084552,0.290297,1.518821,-0.003780,-0.795278,0.226601,-0.080918,-0.286237,-0.954735,0.036118,0.029920,0.050164,0.292572,-21.805351,0.867481,,,,,,,
,,,,,,,,,,,,,,,,6.246738,-75.568415,1490.170811,1.840000,101.601562,1527543044.992439,
1527543045.326012,-0.059017,0.207742,1.315247,0.460899,0.125323,-0.029583,-0.057715,-0.206251,-0.976795,-0.023889,0.039976,-0.056240,8.284393,-25.787651,-0.473415,,,,,,,
,,,,,,,,,,,,,,,,6.246733,-75.568401,1490.027134,1.840000,96.679688,1527543045.992409,
1527543046.326385,-0.046580,0.234831,1.295616,-0.089042,0.002801,0.127161,-0.045285,-0.232679,-0.971498,-0.012287,0.038252,-0.010435,11.111877,-28.415657,-0.124767,,,,,,,
,,,,,,,,,,,,,,,,6.246729,-75.568379,1489.703648,1.840000,85.429688,1527543046.992379,
1527543047.326746,-0.069512,0.227509,1.372888,-0.045783,-0.033441,0.139011,-0.067666,-0.225552,-0.971878,0.027764,0.026608,0.026596,10.237686,-34.189888,0.091908,,,,,,,
,,,,,,,,,,,,,,,,6.246727,-75.568367,1489.248692,1.820000,81.562500,1527543047.992350,
1527543048.327106,-0.096198,0.207657,1.491967,0.268074,0.121624,-0.071682,-0.093986,-0.206168,-0.973992,-0.023598,-0.032525,-0.027397,6.163986,-37.109703,-2.136883,,,,,,,
,,,,,,,,,,,,,,,,6.246728,-75.568357,1488.643345,1.740000,61.171875,1527543048.992319,
1527543049.327480,-0.087600,0.213242,1.587638,0.044453,-0.002023,0.114424,-0.085506,-0.211629,-0.973602,-0.006306,0.014333,0.024261,12.680603,-46.941032,-2.507076,,,,,,,
,,,,,,,,,,,,,,,,6.246732,-75.568342,1488.747105,2.240000,62.578125,1527543049.992290,
1527543050.327868,-0.080497,0.224115,1.710107,0.040654,-0.002954,0.137839,-0.078399,-0.222244,-0.971833,-0.007706,-0.009232,0.023042,13.702957,-50.018562,0.478077,,,,,,,
,,,,,,,,,,,,,,,,6.246740,-75.568324,1487.781162,2.340000,61.171875,1527543050.992260,
1527543051.328228,-0.091023,0.214088,1.824648,0.130072,0.080339,0.069286,-0.088822,-0.212456,-0.973125,-0.020965,-0.036079,0.011088,18.282684,-58.198860,1.925571,,,,,,,
,,,,,,,,,,,,,,,,6.246752,-75.568308,1487.286289,2.330000,56.953125,1527543051.992230,
1527543052.328611,-0.082657,0.216560,1.937129,0.045579,0.014981,0.114405,-0.080635,-0.214872,-0.973307,-0.032601,-0.030963,0.012873,15.820892,-56.547234,3.596928,,,,,,,
,,,,,,,,,,,,,,,,6.246757,-75.568308,1488.323765,2.330000,39.375000,1527543052.992199,
1527543053.328959,-0.087245,0.211189,2.053783,0.003425,0.016319,0.137938,-0.085198,-0.209622,-0.974062,-0.029945,0.004392,0.029513,2.243958,-39.133614,3.510502,,,,,,,
,,,,,,,,,,,,,,,,6.246771,-75.568297,1487.514927,1.910000,38.671875,1527543053.992170,
1527543054.329352,-0.104855,0.165070,2.452804,0.073540,0.065975,0.566854,-0.103241,-0.164321,-0.980988,-0.038910,0.063399,-0.010207,-17.031342,-30.265007,4.867603,,,,,,,
,,,,,,,,,,,,,,,,6.246786,-75.568284,1486.460239,1.780000,36.914062,1527543054.992140,
1527543055.329727,0.083295,0.191339,2.643589,-0.468050,-0.046520,0.607324,0.081680,-0.190174,-0.978346,0.001160,0.063786,0.149320,-23.755478,-27.555458,-0.778561,,,,,,,
,,,,,,,,,,,,,,,,6.246801,-75.568272,1486.071690,1.930000,29.531250,1527543055.992110,
1527543056.330099,0.210739,0.216506,3.006511,-0.096302,0.030252,0.082039,0.204298,-0.214818,-0.955045,0.040117,-0.030574,-0.025316,-30.711945,-16.895592,-6.628216,,,,,,,
,,,,,,,,,,,,,,,,6.246820,-75.568259,1485.558994,1.930000,32.695312,1527543056.992080,
1527543057.330473,0.238724,0.217555,3.049824,-0.102682,0.036895,-0.083737,0.230889,-0.215843,-0.948735,0.054984,-0.075066,-0.027400,-28.657730,-13.596489,-8.959347,,,,,,,
,,,,,,,,,,,,,,,,6.246848,-75.568240,1485.162388,2.210000,33.750000,1527543057.992051,
1527543058.330849,0.271838,0.284762,-3.097105,-0.000092,-0.064550,0.553664,0.257689,-0.280929,-0.924483,0.025865,-0.084824,0.011199,-28.918808,-9.095558,-10.296261,,,,,,,
,,,,,,,,,,,,,,,,6.246880,-75.568219,1485.403843,3.030000,33.046875,1527543058.992022,
1527543059.331229,0.120873,0.494460,-2.813873,0.031111,-0.155442,0.032263,0.106135,-0.474557,-0.873797,-0.012279,0.075067,-0.004957,-35.891159,-8.565453,-6.571133,,,,,,,
,,,,,,,,,,,,,,,,6.246913,-75.568199,1485.339024,3.530000,31.992188,1527543059.991991,
1527543060.331594,0.105806,0.498627,-2.854626,0.054415,0.129334,0.034162,0.092750,-0.478220,-0.873323,-0.040412,0.029611,-0.003599,-37.543716,-8.715080,-4.009930,,,,,,,
,,,,,,,,,,,,,,,,6.246944,-75.568182,1485.563267,3.530000,31.289062,1527543060.991961,
1527543061.331945,0.109199,0.447477,-2.868824,0.004429,0.001216,0.096331,0.098251,-0.432692,-0.896168,-0.063293,0.015914,-0.023632,-37.619202,-8.789848,-4.309597,,,,,,,
,,,,,,,,,,,,,,,,6.246972,-75.568166,1485.294590,3.280000,31.640625,1527543061.991931,
1527543062.332359,0.106688,0.456463,-2.887109,0.072097,-0.021891,-0.010917,0.095583,-0.440776,-0.892509,-0.043810,0.013240,0.033058,-39.888351,-11.037621,-4.224331,,,,,,,
,,,,,,,,,,,,,,,,6.247001,-75.568149,1485.264194,3.280000,32.695312,1527543062.991901,
1527543063.332732,0.119589,0.470451,-2.913679,0.193959,0.007752,0.060362,0.106343,-0.453288,-0.884993,-0.066395,-0.022572,0.061629,-35.367325,-8.641487,-5.524990,,,,,,,
,,,,,,,,,,,,,,,,6.247031,-75.568132,1485.335850,3.280000,33.046875,1527543063.991870,
1527543064.333080,0.130935,0.485818,-2.945733,0.059767,-0.067402,-0.200182,0.115454,-0.466932,-0.876719,-0.033270,-0.096819,0.028010,-32.884079,-7.817726,-8.015316,,,,,,,
,,,,,,,,,,,,,,,,6.247058,-75.568114,1484.806797,3.240000,35.859375,1527543064.991840,
1527543065.333471,0.180592,0.400181,-3.131023,0.234997,0.013076,-0.125600,0.165420,-0.389585,-0.906009,0.026749,-0.084674,-0.063885,-32.308136,-10.816872,-10.876842,,,,,,,
,,,,,,,,,,,,,,,,6.247082,-75.568093,1484.480259,3.330000,44.296875,1527543065.991812,
1527543066.333831,0.261661,0.242518,-3.117792,-0.114086,0.135557,0.083442,0.251115,-0.240147,-0.937692,-0.022584,-0.013469,-0.043296,-31.169434,-9.168312,-10.280697,,,,,,,
,,,,,,,,,,,,,,,,6.247107,-75.568073,1485.026646,3.330000,36.914062,1527543066.991782,
1527543067.334195,0.405269,0.201547,-3.055831,-0.236814,-0.079733,-0.351632,0.386284,-0.200185,-0.900391,0.001899,-0.038630,-0.016602,-30.372681,-12.841133,-16.220455,,,,,,,
,,,,,,,,,,,,,,,,6.247137,-75.568046,1485.239536,3.400000,33.750000,1527543067.991752,
1527543068.334584,0.348269,0.222184,-3.014693,-0.000703,-0.010274,0.129369,0.332882,-0.220360,-0.916856,0.050663,0.052117,0.053651,-29.730347,-7.817162,-15.462383,,,,,,,
,,,,,,,,,,,,,,,,6.247170,-75.568016,1485.734165,3.880000,33.046875,1527543068.991722,
1527543069.334940,0.333674,0.244951,-2.993498,0.001925,-0.001819,-0.096012,0.317739,-0.242509,-0.916638,-0.036306,-0.043196,0.004391,-34.247849,-9.837959,-14.835812,,,,,,,
,,,,,,,,,,,,,,,,6.247206,-75.567990,1486.421299,3.990000,32.695312,1527543069.991693,
1527543070.335297,0.406478,0.272481,-3.091847,-0.095751,0.013394,-0.106990,0.380788,-0.269121,-0.884628,0.029017,-0.045317,-0.061509,-31.063019,-14.566124,-14.869930,,,,,,,
,,,,,,,,,,,,,,,,6.247243,-75.567965,1486.508335,4.030000,36.914062,1527543070.991663,
1527543071.335679,0.416399,0.281346,-3.103522,0.048969,-0.101386,0.009062,0.388565,-0.277649,-0.878589,-0.048065,-0.021317,0.045902,-25.329987,-10.597557,-13.475140,,,,,,,
,,,,,,,,,,,,,,,,6.247283,-75.567939,1486.204502,4.030000,37.265625,1527543071.991633,
1527543072.336037,0.405614,0.299706,-3.073935,-0.047570,0.014584,0.174096,0.376992,-0.295239,-0.877896,-0.015359,0.069669,0.052502,-32.210373,-8.340248,-14.321331,,,,,,,
,,,,,,,,,,,,,,,,6.247317,-75.567912,1487.102940,4.030000,34.101562,1527543072.991603,
1527543073.336415,0.411081,0.289378,-3.062685,0.173226,-0.024501,-0.255197,0.382983,-0.285356,-0.878570,0.001782,-0.126097,0.033172,-30.909821,-14.265648,-16.145260,,,,,,,
1527543074.336936,0.407007,0.284346,-3.104500,0.061940,-0.057207,-0.075145,0.379965,-0.280529,-0.881431,-0.001715,-0.198429,-0.050331,-18.406067,0.871956,-16.344936,,,,,,,
,,,,,,,,,,,,,,,,6.247348,-75.567878,1487.464878,4.120000,45.000000,1527543073.991572,
,,,,,,,,,,,,,,,,6.247377,-75.567841,1488.328037,4.250000,43.593750,1527543074.991543,
1527543075.337298,0.417767,0.291687,-3.087970,-0.174063,-0.048337,0.030155,0.388581,-0.287569,-0.875386,-0.077882,0.015199,0.017353,-18.970230,5.147026,-15.355297,,,,,,,
,,,,,,,,,,,,,,,,6.247412,-75.567814,1488.517246,4.250000,39.726562,1527543075.991514,
1527543076.337672,0.414824,0.282345,-3.097228,-0.105664,-0.003309,-0.054830,0.387069,-0.278609,-0.878946,0.024171,0.043791,-0.051886,-20.202728,1.323265,-15.356228,,,,,,,
,,,,,,,,,,,,,,,,6.247447,-75.567795,1488.792027,4.080000,38.320312,1527543076.991483,
1527543077.338050,0.393344,0.280770,-3.055018,-0.000555,0.114621,0.016855,0.368269,-0.277096,-0.887462,0.042986,0.120525,-0.060353,-23.873184,1.777596,-16.679394,,,,,,,
,,,,,,,,,,,,,,,,6.247479,-75.567786,1489.630650,3.580000,33.398438,1527543077.991454,
1527543078.338433,0.402231,0.286518,-3.052079,-0.003077,0.043646,0.064002,0.375512,-0.282614,-0.882673,-0.031930,0.003378,-0.003786,-23.883682,-8.123741,-14.004086,,,,,,,
,,,,,,,,,,,,,,,,6.247504,-75.567781,1490.276279,3.000000,33.398438,1527543078.991424,
1527543079.338779,0.414085,0.292880,-3.086624,0.076373,0.006666,-0.047186,0.385217,-0.288711,-0.876496,-0.056634,-0.028489,0.048722,-25.147232,-6.921242,-16.467220,,,,,,,
,,,,,,,,,,,,,,,,6.247526,-75.567768,1490.990147,3.010000,45.351562,1527543079.991395,
1527543080.339159,0.361524,0.247077,2.804817,0.074493,-0.620196,-0.431129,0.342958,-0.244571,-0.906950,0.087859,0.055194,0.002806,-22.461105,-8.350639,-13.039608,,,,,,,
,,,,,,,,,,,,,,,,6.247555,-75.567751,1492.134556,3.650000,35.507812,1527543080.991364,
1527543081.339505,0.305655,0.240881,2.740757,0.136653,-0.089871,0.040030,0.292229,-0.238558,-0.926114,0.037300,0.006548,0.053479,-23.930756,-13.524849,-11.692257,,,,,,,
,,,,,,,,,,,,,,,,6.247593,-75.567726,1491.994419,3.650000,31.992188,1527543081.991334,
1527543082.339856,0.275238,0.276029,2.703594,-0.166919,-0.108913,0.034784,0.261487,-0.272537,-0.925928,0.009662,-0.076874,-0.047628,-23.833633,-10.825768,-10.036190,,,,,,,
,,,,,,,,,,,,,,,,6.247634,-75.567698,1491.667515,4.170000,33.046875,1527543082.991304,
1527543083.340243,0.286513,0.268539,2.711571,-0.109686,0.052788,0.109442,0.272480,-0.265323,-0.924853,-0.018512,0.030216,0.056857,-20.890472,-17.503777,-9.923473,,,,,,,
,,,,,,,,,,,,,,,,6.247672,-75.567669,1491.692173,4.440000,35.859375,1527543083.991275,
1527543084.340594,0.290036,0.242483,2.705562,0.008696,0.082148,-0.098200,0.277620,-0.240114,-0.930198,-0.019883,0.073350,0.019446,-24.874023,-27.250481,-8.494961,,,,,,,
,,,,,,,,,,,,,,,,6.247707,-75.567642,1491.300327,4.620000,33.046875,1527543084.991245,
1527543085.340974,0.265766,0.274849,2.817801,0.073865,0.060534,0.098963,0.252790,-0.271402,-0.928673,-0.052381,0.107065,0.118065,-26.793060,-41.124687,-6.266216,,,,,,,
,,,,,,,,,,,,,,,,6.247744,-75.567613,1491.402744,4.620000,28.476562,1527543085.991215,
1527543086.341350,0.274434,0.266760,2.836735,0.121807,0.080155,0.018889,0.261416,-0.263607,-0.928530,0.058591,-0.084385,-0.015394,-30.656082,-45.397514,-2.874859,,,,,,,
,,,,,,,,,,,,,,,,6.247779,-75.567587,1490.758457,4.580000,26.718750,1527543086.991186,
1527543087.341723,0.277785,0.275735,2.878520,0.044057,0.049609,0.013867,0.263867,-0.272254,-0.925336,0.003269,0.045783,-0.011752,-34.298248,-50.269630,-1.361538,,,,,,,
,,,,,,,,,,,,,,,,6.247812,-75.567564,1490.927036,4.510000,27.070312,1527543087.991155,
1527543088.342067,0.269710,0.275692,2.961614,0.115597,0.106110,-0.109546,0.256389,-0.272213,-0.927448,-0.038402,0.047558,0.024479,-41.308929,-36.837471,-1.653896,,,,,,,
,,,,,,,,,,,,,,,,6.247848,-75.567544,1490.131138,4.220000,21.093750,1527543088.991126,
1527543089.342448,0.502193,0.180671,3.094584,0.552111,0.742633,0.857647,0.473512,-0.179689,-0.862258,0.031844,0.025896,-0.038376,-47.031204,-49.347679,-19.795101,,,,,,,
,,,,,,,,,,,,,,,,6.247888,-75.567528,1490.383457,4.270000,15.468750,1527543089.991096,
1527543090.342825,0.434179,0.252298,3.106547,-0.165254,-0.070153,0.140473,0.407346,-0.249630,-0.878491,-0.026731,0.000500,0.041241,-38.607544,-37.433723,-14.574291,,,,,,,
,,,,,,,,,,,,,,,,6.247921,-75.567509,1490.480259,4.270000,21.796875,1527543090.991066,
1527543091.343175,0.371015,0.245738,-3.124113,-0.012848,-0.052619,-0.066306,0.351669,-0.243272,-0.903959,-0.054183,-0.008345,-0.061053,-36.208145,-28.438179,-10.443600,,,,,,,
,,,,,,,,,,,,,,,,6.247956,-75.567481,1489.755894,4.090000,27.773438,1527543091.991036,
1527543092.343556,0.346673,0.246607,-3.104182,-0.024767,0.030002,-0.130942,0.329490,-0.244115,-0.912052,-0.059623,0.023183,-0.035992,-40.491974,-29.409477,-9.291027,,,,,,,
,,,,,,,,,,,,,,,,6.247998,-75.567450,1489.637119,4.090000,28.828125,1527543092.991006,
1527543093.343908,0.328206,0.283576,-3.099861,-0.020231,-0.023508,0.016749,0.309470,-0.279790,-0.908813,-0.075553,0.029912,-0.000947,-41.572052,-32.859138,-7.792095,,,,,,,
,,,,,,,,,,,,,,,,6.248023,-75.567426,1490.673008,4.090000,31.992188,1527543093.990976,
1527543094.344285,0.233674,0.369469,-3.051614,0.222355,-0.241264,0.455988,0.215927,-0.361120,-0.907173,-0.012543,-0.044092,0.092171,-39.326584,-24.313560,-3.436459,,,,,,,
,,,,,,,,,,,,,,,,6.248043,-75.567407,1491.845127,2.680000,32.343750,1527543094.990946,
1527543095.344665,0.140238,0.365724,-3.089466,0.194841,0.037116,0.195984,0.130534,-0.357626,-0.924695,0.015325,-0.165690,0.013684,-36.360519,-19.367516,-1.494854,,,,,,,
,,,,,,,,,,,,,,,,6.248063,-75.567389,1492.227940,2.680000,36.210938,1527543095.990917,
