time,lat,lng,accuracy,altitude,speed,satellites in view,satellites in use
159034,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
160031,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
161032,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
162080,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
163084,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
164083,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
165105,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
166082,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
167131,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
168185,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
169181,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
170181,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
171185,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
172179,6.23667910,-75.54568370,1100,0.00000,0.00000,0,0
173226,6.23555140,-75.54181680,30,0.00000,0.00000,0,0
174226,6.23555140,-75.54181680,30,0.00000,0.00000,0,0
175228,6.23555140,-75.54181680,30,0.00000,0.00000,0,0
176228,6.23555140,-75.54181680,30,0.00000,0.00000,0,0
177227,6.23555140,-75.54181680,30,0.00000,0.00000,0,0
178227,6.23557140,-75.54180990,32,0.00000,0.00000,0,0
179227,6.23557140,-75.54180990,32,0.00000,0.00000,0,0
180227,6.23557140,-75.54180990,32,0.00000,0.00000,0,0
181234,6.23557140,-75.54180990,32,0.00000,0.00000,0,0
182227,6.23557140,-75.54180990,32,0.00000,0.00000,0,0
183229,6.23564720,-75.54180400,36,1635.09998,0.00000,0,0
184227,6.23564720,-75.54180400,36,1635.09998,0.00000,0,0
185232,6.23564720,-75.54180400,36,1635.09998,0.00000,0,0
186228,6.23564720,-75.54180400,36,1635.09998,0.00000,0,0
187231,6.23564720,-75.54180400,36,1635.09998,0.00000,0,0
188226,6.23562750,-75.54182370,32,1635.09998,0.00000,0,0
189227,6.23562750,-75.54182370,32,1635.09998,0.00000,0,0
190229,6.23562750,-75.54182370,32,1635.09998,0.00000,0,0
191229,6.23562750,-75.54182370,32,1635.09998,0.00000,0,0
192226,6.23562750,-75.54182370,32,1635.09998,0.00000,0,0
193226,6.23561710,-75.54181920,36,1635.09998,0.00000,0,0
194227,6.23561710,-75.54181920,36,1635.09998,0.00000,0,0
195226,6.23561710,-75.54181920,36,1635.09998,0.00000,0,0
196226,6.23561710,-75.54181920,36,1635.09998,0.00000,0,0
197227,6.23561710,-75.54181920,36,1635.09998,0.00000,0,0
198231,6.23560730,-75.54180640,35,1635.09998,0.00000,0,0
199277,6.23560730,-75.54180640,35,1635.09998,0.00000,0,0
200277,6.23560730,-75.54180640,35,1635.09998,0.00000,0,0
201278,6.23560730,-75.54180640,35,1635.09998,0.00000,0,0
202328,6.23560730,-75.54180640,35,1635.09998,0.00000,0,0
203331,6.23560970,-75.54177240,33,0.00000,0.00000,0,0
204378,6.23560970,-75.54177240,33,0.00000,0.00000,0,0
205379,6.23560970,-75.54177240,33,0.00000,0.00000,0,0
206430,6.23560970,-75.54177240,33,0.00000,0.00000,0,0
207432,6.23560970,-75.54177240,33,0.00000,0.00000,0,0
208430,6.23563940,-75.54187330,29,1635.19995,0.00000,0,0
209430,6.23563940,-75.54187330,29,1635.19995,0.00000,0,0
210431,6.23563940,-75.54187330,29,1635.19995,0.00000,0,0
211430,6.23563940,-75.54187330,29,1635.19995,0.00000,0,0
212427,6.23563940,-75.54187330,29,1635.19995,0.00000,0,0
213429,6.23571600,-75.54190420,34,0.00000,0.00000,0,0
214429,6.23571600,-75.54190420,34,0.00000,0.00000,0,0
215433,6.23571600,-75.54190420,34,0.00000,0.00000,0,0
216432,6.23571600,-75.54190420,34,0.00000,0.00000,0,0
217426,6.23571600,-75.54190420,34,0.00000,0.00000,0,0
218428,6.23575120,-75.54197840,31,1635.50000,0.00000,0,0
219429,6.23575120,-75.54197840,31,1635.50000,0.00000,0,0
220429,6.23575120,-75.54197840,31,1635.50000,0.00000,0,0
221478,6.23575120,-75.54197840,31,1635.50000,0.00000,0,0
222526,6.23575120,-75.54197840,31,1635.50000,0.00000,0,0
223527,6.23573730,-75.54201820,29,0.00000,0.00000,0,0
224530,6.23573730,-75.54201820,29,0.00000,0.00000,0,0
225529,6.23573730,-75.54201820,29,0.00000,0.00000,0,0
226527,6.23573730,-75.54201820,29,0.00000,0.00000,0,0
227529,6.23573730,-75.54201820,29,0.00000,0.00000,0,0
228579,6.23565720,-75.54238280,30,0.00000,0.00000,0,0
229583,6.23565720,-75.54238280,30,0.00000,0.00000,0,0
230627,6.23565720,-75.54238280,30,0.00000,0.00000,0,0
231680,6.23565720,-75.54238280,30,0.00000,0.00000,0,0
232677,6.23565720,-75.54238280,30,0.00000,0.00000,0,0
233679,6.23591940,-75.54241050,33,0.00000,0.00000,0,0
234681,6.23591940,-75.54241050,33,0.00000,0.00000,0,0
235677,6.23591940,-75.54241050,33,0.00000,0.00000,0,0
236680,6.23591940,-75.54241050,33,0.00000,0.00000,0,0
237677,6.23591940,-75.54241050,33,0.00000,0.00000,0,0
238726,6.23608180,-75.54278620,28,0.00000,0.00000,0,0
239726,6.23608180,-75.54278620,28,0.00000,0.00000,0,0
240726,6.23608180,-75.54278620,28,0.00000,0.00000,0,0
241729,6.23608180,-75.54278620,28,0.00000,0.00000,0,0
242727,6.23608180,-75.54278620,28,0.00000,0.00000,0,0
243726,6.23623820,-75.54302450,28,1637.40002,0.00000,0,0
244730,6.23623820,-75.54302450,28,1637.40002,0.00000,0,0
245730,6.23623820,-75.54302450,28,1637.40002,0.00000,0,0
246731,6.23623820,-75.54302450,28,1637.40002,0.00000,0,0
247728,6.23623820,-75.54302450,28,1637.40002,0.00000,0,0
248727,6.23648490,-75.54354450,33,1637.40002,0.00000,0,0
249727,6.23648490,-75.54354450,33,1637.40002,0.00000,0,0
250728,6.23648490,-75.54354450,33,1637.40002,0.00000,0,0
251751,6.23648490,-75.54354450,33,1637.40002,0.00000,0,0
252726,6.23648490,-75.54354450,33,1637.40002,0.00000,0,0
253726,6.23654660,-75.54365470,93,0.00000,0.00000,0,0
254728,6.23654660,-75.54365470,93,0.00000,0.00000,0,0
255780,6.23654660,-75.54365470,93,0.00000,0.00000,0,0
256777,6.23654660,-75.54365470,93,0.00000,0.00000,0,0
257779,6.23654660,-75.54365470,93,0.00000,0.00000,0,0
258777,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
259781,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
260778,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
261778,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
262777,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
263831,6.23760380,-75.54481370,90,0.00000,0.00000,0,0
264828,6.23773740,-75.54522810,51,0.00000,0.00000,0,0
265879,6.23773740,-75.54522810,51,0.00000,0.00000,0,0
266926,6.23773740,-75.54522810,51,0.00000,0.00000,0,0
267928,6.23773740,-75.54522810,51,0.00000,0.00000,0,0
268932,6.23773740,-75.54522810,51,0.00000,0.00000,0,0
269928,6.23792780,-75.54522470,41,0.00000,0.00000,0,0
270946,6.23792780,-75.54522470,41,0.00000,0.00000,0,0
271933,6.23792780,-75.54522470,41,0.00000,0.00000,0,0
272926,6.23792780,-75.54522470,41,0.00000,0.00000,0,0
273929,6.23800770,-75.54482040,32,0.00000,0.00000,0,0
274931,6.23800770,-75.54482040,32,0.00000,0.00000,0,0
275981,6.23800770,-75.54482040,32,0.00000,0.00000,0,0
276981,6.23800770,-75.54482040,32,0.00000,0.00000,0,0
278033,6.23800770,-75.54482040,32,0.00000,0.00000,0,0
279026,6.23807820,-75.54475230,32,0.00000,0.00000,0,0
280029,6.23807820,-75.54475230,32,0.00000,0.00000,0,0
281033,6.23807820,-75.54475230,32,0.00000,0.00000,0,0
282033,6.23807820,-75.54475230,32,0.00000,0.00000,0,0
283032,6.23807820,-75.54475230,32,0.00000,0.00000,0,0
284081,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
285131,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
286130,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
287183,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
288178,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
289181,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
290181,6.23822590,-75.54486370,100,0.00000,0.00000,0,0
291182,6.23875480,-75.54505760,129,0.00000,0.00000,0,0
292181,6.23875480,-75.54505760,129,0.00000,0.00000,0,0
293177,6.23875480,-75.54505760,129,0.00000,0.00000,0,0
294233,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
295230,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
296276,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
297280,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
298325,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
299277,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
300358,6.23899360,-75.54517380,146,0.00000,0.00000,0,0
301326,6.23906760,-75.54502100,37,0.00000,0.00000,0,0
302397,6.23906760,-75.54502100,37,0.00000,0.00000,0,0
303328,6.23906760,-75.54502100,37,0.00000,0.00000,0,0
304328,6.23889990,-75.54508970,36,0.00000,0.00000,0,0
305330,6.23889990,-75.54508970,36,0.00000,0.00000,0,0
306383,6.23889990,-75.54508970,36,0.00000,0.00000,0,0
307376,6.23889990,-75.54508970,36,0.00000,0.00000,0,0
308380,6.23889990,-75.54508970,36,0.00000,0.00000,0,0
309433,6.23877040,-75.54519110,56,0.00000,0.00000,0,0
310426,6.23877040,-75.54519110,56,0.00000,0.00000,0,0
311426,6.23877040,-75.54519110,56,0.00000,0.00000,0,0
312428,6.23877040,-75.54519110,56,0.00000,0.00000,0,0
313430,6.23877040,-75.54519110,56,0.00000,0.00000,0,0
314427,6.23858660,-75.54518220,69,0.00000,0.00000,0,0
315427,6.23858660,-75.54518220,69,0.00000,0.00000,0,0
316477,6.23858660,-75.54518220,69,0.00000,0.00000,0,0
317477,6.23858660,-75.54518220,69,0.00000,0.00000,0,0
318527,6.23858660,-75.54518220,69,0.00000,0.00000,0,0
319529,6.23898720,-75.54489140,34,0.00000,0.00000,0,0
320527,6.23898720,-75.54489140,34,0.00000,0.00000,0,0
321583,6.23898720,-75.54489140,34,0.00000,0.00000,0,0
322577,6.23898720,-75.54489140,34,0.00000,0.00000,0,0
323581,6.23898720,-75.54489140,34,0.00000,0.00000,0,0
324578,6.23905430,-75.54497650,36,0.00000,0.00000,0,0
325578,6.23905430,-75.54497650,36,0.00000,0.00000,0,0
326580,6.23905430,-75.54497650,36,0.00000,0.00000,0,0
327576,6.23905430,-75.54497650,36,0.00000,0.00000,0,0
328577,6.23905430,-75.54497650,36,0.00000,0.00000,0,0
329577,6.23896980,-75.54482100,71,0.00000,0.00000,0,0
330626,6.23896980,-75.54482100,71,0.00000,0.00000,0,0
331633,6.23896980,-75.54482100,71,0.00000,0.00000,0,0
332631,6.23896980,-75.54482100,71,0.00000,0.00000,0,0
333633,6.23896980,-75.54482100,71,0.00000,0.00000,0,0
334629,6.23924570,-75.54489050,88,0.00000,0.00000,0,0
335628,6.23924570,-75.54489050,88,0.00000,0.00000,0,0
336632,6.23924570,-75.54489050,88,0.00000,0.00000,0,0
337629,6.23924570,-75.54489050,88,0.00000,0.00000,0,0
338631,6.23924570,-75.54489050,88,0.00000,0.00000,0,0
339631,6.23941000,-75.54536650,32,1606.19995,0.00000,0,0
340631,6.23941000,-75.54536650,32,1606.19995,0.00000,0,0
341632,6.23941000,-75.54536650,32,1606.19995,0.00000,0,0
342630,6.23941000,-75.54536650,32,1606.19995,0.00000,0,0
343680,6.23941000,-75.54536650,32,1606.19995,0.00000,0,0
344681,6.23953190,-75.54558580,32,1610.59998,0.00000,0,0
345682,6.23953190,-75.54558580,32,1610.59998,0.00000,0,0
346729,6.23953190,-75.54558580,32,1610.59998,0.00000,0,0
347730,6.23953190,-75.54558580,32,1610.59998,0.00000,0,0
348731,6.23953190,-75.54558580,32,1610.59998,0.00000,0,0
349729,6.23957070,-75.54566560,31,1606.19995,0.00000,0,0
350729,6.23957070,-75.54566560,31,1606.19995,0.00000,0,0
351729,6.23957070,-75.54566560,31,1606.19995,0.00000,0,0
352783,6.23957070,-75.54566560,31,1606.19995,0.00000,0,0
353779,6.23957070,-75.54566560,31,1606.19995,0.00000,0,0
354780,6.23964320,-75.54592580,29,0.00000,0.00000,0,0
355780,6.23964320,-75.54592580,29,0.00000,0.00000,0,0
356828,6.23964320,-75.54592580,29,0.00000,0.00000,0,0
357827,6.23964320,-75.54592580,29,0.00000,0.00000,0,0
358826,6.23964320,-75.54592580,29,0.00000,0.00000,0,0
359827,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
360829,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
361876,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
362880,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
363877,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
364929,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
365926,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
366930,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
368054,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
368984,6.23998160,-75.54624190,37,0.00000,0.00000,0,0
369982,6.24064840,-75.54662940,87,0.00000,0.00000,0,0
370981,6.24064840,-75.54662940,87,0.00000,0.00000,0,0
372030,6.24064840,-75.54662940,87,0.00000,0.00000,0,0
373033,6.24064840,-75.54662940,87,0.00000,0.00000,0,0
374031,6.24064840,-75.54662940,87,0.00000,0.00000,0,0
375081,6.24052650,-75.54704140,60,0.00000,0.00000,0,0
376078,6.24052650,-75.54704140,60,0.00000,0.00000,0,0
377083,6.24052650,-75.54704140,60,0.00000,0.00000,0,0
378081,6.24052650,-75.54704140,60,0.00000,0.00000,0,0
379081,6.24052650,-75.54704140,60,0.00000,0.00000,0,0
380081,6.24056880,-75.54704510,104,0.00000,0.00000,0,0
381081,6.24056880,-75.54704510,104,0.00000,0.00000,0,0
382081,6.24056880,-75.54704510,104,0.00000,0.00000,0,0
383130,6.24056880,-75.54704510,104,0.00000,0.00000,0,0
384129,6.24056880,-75.54704510,104,0.00000,0.00000,0,0
385130,6.24058290,-75.54704630,151,0.00000,0.00000,0,0
386131,6.24058290,-75.54704630,151,0.00000,0.00000,0,0
387134,6.24058290,-75.54704630,151,0.00000,0.00000,0,0
388130,6.24058290,-75.54704630,151,0.00000,0.00000,0,0
389131,6.24058290,-75.54704630,151,0.00000,0.00000,0,0
390181,6.24058870,-75.54704680,191,0.00000,0.00000,0,0
391184,6.24058870,-75.54704680,191,0.00000,0.00000,0,0
392183,6.24058870,-75.54704680,191,0.00000,0.00000,0,0
393184,6.24058870,-75.54704680,191,0.00000,0.00000,0,0
394181,6.24058870,-75.54704680,191,0.00000,0.00000,0,0
395228,6.24059150,-75.54704710,227,0.00000,0.00000,0,0
396232,6.24059150,-75.54704710,227,0.00000,0.00000,0,0
397231,6.24059150,-75.54704710,227,0.00000,0.00000,0,0
398281,6.24059150,-75.54704710,227,0.00000,0.00000,0,0
399281,6.24059150,-75.54704710,227,0.00000,0.00000,0,0
400285,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
401280,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
402280,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
403281,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
404281,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
405283,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
406330,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
407381,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
408380,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
409431,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
410431,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
411481,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
412481,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
413531,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
414580,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
415584,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
416583,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
417630,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
418633,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
419628,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
420628,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
421626,6.24256790,-75.54859490,900,0.00000,0.00000,0,0
422676,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
423677,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
424726,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
425727,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
426729,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
427730,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
428731,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
429737,6.21802780,-75.59819970,63,0.00000,0.00000,0,0
430733,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
431731,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
432733,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
433730,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
434738,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
435730,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
436732,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
437730,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
438730,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
439732,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
440731,6.21802780,-75.59819970,27,0.00000,0.00000,0,0
441781,6.24009300,-75.55335540,46,0.00000,0.00000,0,0
442784,6.24009300,-75.55335540,46,0.00000,0.00000,0,0
443831,6.24009300,-75.55335540,46,0.00000,0.00000,0,0
444836,6.24009300,-75.55335540,46,0.00000,0.00000,0,0
445830,6.24146770,-75.55056160,97,0.00000,0.00000,0,0
446830,6.24146770,-75.55056160,97,0.00000,0.00000,0,0
447833,6.24146770,-75.55056160,97,0.00000,0.00000,0,0
448882,6.24146770,-75.55056160,97,0.00000,0.00000,0,0
449929,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
450930,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
451929,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
452930,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
453930,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
454930,6.21864200,-75.59695140,33,0.00000,0.00000,0,0
455930,6.21804920,-75.59815610,35,0.00000,0.00000,0,0
456930,6.21804920,-75.59815610,35,0.00000,0.00000,0,0
457933,6.21804920,-75.59815610,35,0.00000,0.00000,0,0
458930,6.21804920,-75.59815610,35,0.00000,0.00000,0,0
459937,6.21804920,-75.59815610,35,0.00000,0.00000,0,0
460981,6.21803210,-75.59819100,82,0.00000,0.00000,0,0
461981,6.21803210,-75.59819100,82,0.00000,0.00000,0,0
462982,6.21803210,-75.59819100,82,0.00000,0.00000,0,0
463981,6.21803210,-75.59819100,82,0.00000,0.00000,0,0
464987,6.21803210,-75.59819100,82,0.00000,0.00000,0,0
466031,6.21802800,-75.59819920,49,0.00000,0.00000,0,0
467081,6.21802800,-75.59819920,49,0.00000,0.00000,0,0
468081,6.21802800,-75.59819920,49,0.00000,0.00000,0,0
469081,6.21802800,-75.59819920,49,0.00000,0.00000,0,0
470081,6.21802800,-75.59819920,49,0.00000,0.00000,0,0
471080,6.21802780,-75.59819960,75,0.00000,0.00000,0,0
472083,6.21802780,-75.59819960,75,0.00000,0.00000,0,0
473080,6.21802780,-75.59819960,75,0.00000,0.00000,0,0
474081,6.21802780,-75.59819960,75,0.00000,0.00000,0,0
475084,6.21802780,-75.59819960,75,0.00000,0.00000,0,0
476082,6.21802780,-75.59819970,43,0.00000,0.00000,0,0
477082,6.21802780,-75.59819970,43,0.00000,0.00000,0,0
478082,6.21802780,-75.59819970,43,0.00000,0.00000,0,0
479130,6.21802780,-75.59819970,43,0.00000,0.00000,0,0
480134,6.21802780,-75.59819970,43,0.00000,0.00000,0,0
481181,6.21802780,-75.59819970,35,0.00000,0.00000,0,0
482181,6.21802780,-75.59819970,35,0.00000,0.00000,0,0
483182,6.21802780,-75.59819970,35,0.00000,0.00000,0,0
484181,6.21802780,-75.59819970,35,0.00000,0.00000,0,0
485179,6.21802780,-75.59819970,35,0.00000,0.00000,0,0
486181,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
487183,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
488181,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
489181,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
490186,6.21802780,-75.59819970,31,0.00000,0.00000,0,0
491181,6.21802780,-75.59819970,20,0.00000,0.00000,0,0
492230,6.21802780,-75.59819970,20,0.00000,0.00000,0,0
493231,6.21802780,-75.59819970,20,0.00000,0.00000,0,0
494281,6.21802780,-75.59819970,20,0.00000,0.00000,0,0
495282,6.21802780,-75.59819970,20,0.00000,0.00000,0,0
496333,6.21802780,-75.59819970,19,0.00000,0.00000,0,0
497331,6.21802780,-75.59819970,19,0.00000,0.00000,0,0
498330,6.21802780,-75.59819970,19,0.00000,0.00000,0,0
499330,6.21802780,-75.59819970,19,0.00000,0.00000,0,0
500330,6.21802780,-75.59819970,19,0.00000,0.00000,0,0
501381,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
502383,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
503381,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
504381,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
505392,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
506382,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
507382,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
508431,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
509430,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
510432,6.24148020,-75.55067630,29,0.00000,0.00000,0,0
511478,6.24193850,-75.54966170,34,0.00000,0.00000,0,0
512483,6.24193850,-75.54966170,34,0.00000,0.00000,0,0
513530,6.24193850,-75.54966170,34,0.00000,0.00000,0,0
514528,6.24193850,-75.54966170,34,0.00000,0.00000,0,0
515531,6.24156130,-75.54959790,39,0.00000,0.00000,0,0
516583,6.24156130,-75.54959790,39,0.00000,0.00000,0,0
517581,6.24156130,-75.54959790,39,0.00000,0.00000,0,0
518631,6.24156130,-75.54959790,39,0.00000,0.00000,0,0
519628,6.24156130,-75.54959790,39,0.00000,0.00000,0,0
520627,6.24192790,-75.54974560,34,0.00000,0.00000,0,0
521630,6.24192790,-75.54974560,34,0.00000,0.00000,0,0
522630,6.24192790,-75.54974560,34,0.00000,0.00000,0,0
523681,6.24192790,-75.54974560,34,0.00000,0.00000,0,0
524677,6.24192790,-75.54974560,34,0.00000,0.00000,0,0
525676,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
526680,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
527681,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
528683,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
529679,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
530679,6.24188260,-75.54982700,34,0.00000,0.00000,0,0
531677,6.24233900,-75.54996640,61,0.00000,0.00000,0,0
532720,6.24233900,-75.54996640,61,0.00000,0.00000,0,0
533682,6.24233900,-75.54996640,61,0.00000,0.00000,0,0
534683,6.24233900,-75.54996640,61,0.00000,0.00000,0,0
535728,6.24233900,-75.54996640,61,0.00000,0.00000,0,0
536734,6.24204140,-75.55029310,28,0.00000,0.00000,0,0
537781,6.24204140,-75.55029310,28,0.00000,0.00000,0,0
538783,6.24204140,-75.55029310,28,0.00000,0.00000,0,0
539782,6.24204140,-75.55029310,28,0.00000,0.00000,0,0
540780,6.24204140,-75.55029310,28,0.00000,0.00000,0,0
541781,6.24217410,-75.55057470,32,0.00000,0.00000,0,0
542783,6.24217410,-75.55057470,32,0.00000,0.00000,0,0
543782,6.24217410,-75.55057470,32,0.00000,0.00000,0,0
544833,6.24217410,-75.55057470,32,0.00000,0.00000,0,0
546130,6.24217410,-75.55057470,32,0.00000,0.00000,0,0
547133,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
548131,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
549130,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
550131,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
551134,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
552131,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
553180,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
554179,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
555181,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
556232,6.24227840,-75.55078100,29,0.00000,0.00000,0,0
557233,6.24229550,-75.55074800,36,1571.50000,0.00000,0,0
558231,6.24229550,-75.55074800,36,1571.50000,0.00000,0,0
559231,6.24229550,-75.55074800,36,1571.50000,0.00000,0,0
560233,6.24229550,-75.55074800,36,1571.50000,0.00000,0,0
561280,6.24229550,-75.55074800,36,1571.50000,0.00000,0,0
562283,6.24206450,-75.55111250,32,1577.40002,0.00000,0,0
563332,6.24206450,-75.55111250,32,1577.40002,0.00000,0,0
564381,6.24206450,-75.55111250,32,1577.40002,0.00000,0,0
565380,6.24206450,-75.55111250,32,1577.40002,0.00000,0,0
566384,6.24206450,-75.55111250,32,1577.40002,0.00000,0,0
567432,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
568432,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
569481,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
570527,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
571529,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
572581,6.24176150,-75.55136000,31,1570.59998,0.00000,0,0
573632,6.24146180,-75.55144010,28,1571.19995,0.00000,0,0
574681,6.24146180,-75.55144010,28,1571.19995,0.00000,0,0
575678,6.24146180,-75.55144010,28,1571.19995,0.00000,0,0
576730,6.24117010,-75.55156430,29,0.00000,0.00000,0,0
577731,6.24117010,-75.55156430,29,0.00000,0.00000,0,0
578731,6.24117010,-75.55156430,29,0.00000,0.00000,0,0
579780,6.24117010,-75.55156430,29,0.00000,0.00000,0,0
580776,6.24117010,-75.55156430,29,0.00000,0.00000,0,0
581778,6.24111480,-75.55173270,29,0.00000,0.00000,0,0
582777,6.24111480,-75.55173270,29,0.00000,0.00000,0,0
583781,6.24111480,-75.55173270,29,0.00000,0.00000,0,0
584780,6.24111480,-75.55173270,29,0.00000,0.00000,0,0
585781,6.24111480,-75.55173270,29,0.00000,0.00000,0,0
586785,6.24086180,-75.55170510,33,0.00000,0.00000,0,0
587825,6.24086180,-75.55170510,33,0.00000,0.00000,0,0
588834,6.24086180,-75.55170510,33,0.00000,0.00000,0,0
589834,6.24086180,-75.55170510,33,0.00000,0.00000,0,0
590830,6.24086180,-75.55170510,33,0.00000,0.00000,0,0
591837,6.24067980,-75.55185510,29,1574.80005,0.00000,0,0
592881,6.24067980,-75.55185510,29,1574.80005,0.00000,0,0
593881,6.24067980,-75.55185510,29,1574.80005,0.00000,0,0
594881,6.24067980,-75.55185510,29,1574.80005,0.00000,0,0
595934,6.24067980,-75.55185510,29,1574.80005,0.00000,0,0
