timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1527538293.739922,0.219308,0.395055,0.493707,0.039056,-0.227295,-0.174043,0.200797,-0.384859,-0.900868,-0.025565,0.010668,-0.078258,9.597334,-50.301548,15.712254,,,,,,,
,,,,,,,,,,,,,,,,6.246888,-75.568625,1487.670933,2.560000,98.437500,1527538294.670541,
1527538294.740335,0.125171,0.384105,0.570718,-0.028660,0.057459,-0.030151,0.115747,-0.374729,-0.919881,-0.011514,-0.013744,0.007374,8.781507,-49.101749,17.745960,,,,,,,
,,,,,,,,,,,,,,,,6.246823,-75.568625,1485.829014,2.560000,101.601562,1527538295.667777,
1527538295.740779,0.156622,0.551528,0.262066,1.208808,0.320416,-2.004808,0.132854,-0.523989,-0.841299,0.023914,0.049319,0.155889,21.136320,-41.994709,28.927250,,,,,,,
,,,,,,,,,,,,,,,,6.246814,-75.568598,1485.716709,2.420000,94.921875,1527538296.671253,
1527538296.741190,0.451459,0.264186,0.597783,0.415957,-0.142622,0.053954,0.421142,-0.261123,-0.868593,-0.039916,0.030182,-0.041533,5.959700,-46.542484,4.872120,,,,,,,
,,,,,,,,,,,,,,,,6.246836,-75.568585,1485.864048,2.170000,100.546875,1527538297.686205,
1527538297.741644,0.381451,0.248786,0.401687,0.101919,0.031749,-0.181799,0.360806,-0.246228,-0.899550,0.020176,0.014126,0.101088,12.668760,-59.604115,14.692509,,,,,,,
,,,,,,,,,,,,,,,,6.246762,-75.568541,1482.241489,2.650000,104.062500,1527538298.668117,
1527538298.742062,0.213306,0.131427,0.405755,-0.108880,0.155604,0.201559,0.209867,-0.131049,-0.968908,-0.069150,0.035224,-0.048609,20.104155,-59.080585,2.791752,,,,,,,
,,,,,,,,,,,,,,,,6.246759,-75.568529,1489.529819,2.300000,105.468750,1527538299.668878,
1527538299.742487,0.307493,0.443363,0.011865,3.872848,-0.601047,-3.142014,0.273406,-0.428980,-0.860944,0.067506,0.092020,0.044828,35.636642,-48.156513,23.560352,,,,,,,
,,,,,,,,,,,,,,,,6.246729,-75.568515,1487.191319,2.300000,135.703125,1527538300.668700,
1527538300.742932,0.393976,0.399809,0.119418,-0.350257,0.254558,0.030841,0.353589,-0.389242,-0.850567,0.039645,0.085180,-0.033985,32.199326,-55.279835,27.091602,,,,,,,
,,,,,,,,,,,,,,,,6.246700,-75.568440,1486.126377,2.300000,111.093750,1527538301.665841,
1527538301.743364,0.275306,0.382757,0.691804,0.084910,0.189166,0.044893,0.252171,-0.373479,-0.892705,-0.089054,0.122716,-0.006938,7.909788,-46.469959,5.908649,,,,,,,
,,,,,,,,,,,,,,,,6.246678,-75.568371,1486.818638,2.790000,98.437500,1527538302.665526,
1527538302.743829,0.241761,0.339691,0.851369,-0.489467,0.172886,0.171892,0.225732,-0.333196,-0.915437,-0.037958,-0.027858,0.036760,4.841978,-54.491520,5.160069,,,,,,,
,,,,,,,,,,,,,,,,6.246673,-75.568412,1486.188145,2.790000,92.460938,1527538303.669044,
1527538303.744267,0.232050,-0.004435,0.816912,1.157012,-1.297233,-1.159622,0.229971,0.004435,-0.973187,-0.029272,0.064000,-0.133945,10.886015,-50.363621,-12.721920,,,,,,,
,,,,,,,,,,,,,,,,6.246670,-75.568315,1487.593418,2.750000,86.132812,1527538304.680407,
1527538304.744674,0.056997,0.403716,1.045507,-0.282586,0.385895,-0.013802,0.052386,-0.392839,-0.918114,0.005750,0.072923,0.015801,3.729811,-52.990330,5.021610,,,,,,,
,,,,,,,,,,,,,,,,6.246717,-75.568354,1490.076450,2.750000,61.523438,1527538305.673272,
1527538305.745104,0.079759,0.339928,1.200430,0.056230,-0.000293,0.182555,0.075116,-0.333419,-0.939781,-0.037381,0.018539,-0.047386,2.599470,-53.812550,1.727467,,,,,,,
,,,,,,,,,,,,,,,,6.246723,-75.568332,1489.980503,2.800000,65.039062,1527538306.685442,
1527538306.745536,-0.004120,0.324253,1.252417,0.364134,-0.153881,-0.335090,-0.003905,-0.318601,-0.947881,0.036483,0.135190,-0.004619,9.627821,-64.698700,9.976048,,,,,,,
,,,,,,,,,,,,,,,,6.246707,-75.568284,1489.397861,2.800000,31.992188,1527538307.671253,
1527538307.745957,0.032375,0.311570,1.649038,0.151376,-0.033895,0.124087,0.030811,-0.306553,-0.951355,-0.010151,0.042241,0.013107,-11.615679,-40.749546,4.109623,,,,,,,
,,,,,,,,,,,,,,,,6.246754,-75.568306,1488.377110,2.710000,26.015625,1527538308.675987,
1527538308.746387,0.097123,0.354628,1.713583,-0.269793,-0.040863,-0.112703,0.090937,-0.347241,-0.933356,0.000830,-0.021792,-0.005715,-15.402239,-36.171223,5.047581,,,,,,,
,,,,,,,,,,,,,,,,6.246656,-75.568235,1483.026524,2.710000,46.406250,1527538309.668002,
1527538309.746816,0.213423,0.229247,1.918534,0.048836,-0.152672,-0.337477,0.206265,-0.227245,-0.951743,0.042484,0.016719,-0.080972,-21.735216,-31.735569,-3.596996,,,,,,,
,,,,,,,,,,,,,,,,6.246714,-75.568223,1482.565342,3.180000,15.820312,1527538310.667454,
1527538310.747256,0.179917,0.208936,1.890795,0.203197,-0.632817,-0.810945,0.175057,-0.207420,-0.962462,0.002724,0.017493,-0.008913,-20.928972,-33.911640,-3.083080,,,,,,,
1527538311.747672,0.230655,0.296827,1.987986,-0.003083,-0.038362,-0.043140,0.218618,-0.292487,-0.930944,-0.028524,0.020530,0.011831,-24.686373,-34.733295,-2.233837,,,,,,,
,,,,,,,,,,,,,,,,6.246703,-75.568150,1487.363194,2.310000,43.242188,1527538311.710831,
,,,,,,,,,,,,,,,,6.246747,-75.568085,1486.629429,2.310000,25.664062,1527538312.071317,
1527538312.748129,0.273861,0.350274,2.020331,0.072123,-0.172167,0.039215,0.254028,-0.343155,-0.904275,-0.119080,0.038940,0.080148,-23.591707,-29.633091,-4.853756,,,,,,,
,,,,,,,,,,,,,,,,6.246854,-75.568016,1487.735264,1.950000,9.492188,1527538313.032468,
1527538313.748535,0.149776,0.348500,2.025209,-0.077926,-0.006656,0.510485,0.140247,-0.341488,-0.929363,-0.057498,-0.042515,-0.084156,-25.531618,-36.983585,0.016453,,,,,,,
,,,,,,,,,,,,,,,,6.246863,-75.568100,1485.674595,1.740000,30.937500,1527538314.034805,
1527538314.748973,0.125050,0.367138,1.926083,0.067681,-0.141210,-0.156484,0.116413,-0.358946,-0.926069,0.085629,0.035902,0.049299,-22.696291,-38.413914,5.018040,,,,,,,
,,,,,,,,,,,,,,,,6.246847,-75.568029,1487.563145,1.230000,33.398438,1527538315.020926,
1527538315.749399,0.079914,0.372008,1.910425,0.005818,0.078144,-0.124435,0.074369,-0.363487,-0.928625,0.150470,-0.025109,0.036398,-26.865145,-60.466175,17.892078,,,,,,,
,,,,,,,,,,,,,,,,6.246860,-75.568034,1488.933994,1.650000,5.273438,1527538316.027184,
1527538316.749852,0.089089,0.383748,1.928319,-0.003043,-0.193901,0.100465,0.082500,-0.374398,-0.923589,0.163670,-0.050986,-0.039500,-31.799318,-75.690994,27.413563,,,,,,,
,,,,,,,,,,,,,,,,6.246882,-75.568030,1488.769566,2.050000,2.812500,1527538317.035294,
1527538317.750290,0.175038,0.347010,1.949337,-0.042645,-0.214211,0.269401,0.163765,-0.340088,-0.926023,0.018623,-0.075119,-0.002627,-34.909195,-71.409149,19.946033,,,,,,,
,,,,,,,,,,,,,,,,6.246910,-75.568024,1488.654209,2.050000,358.945312,1527538318.025236,
1527538318.750696,0.180413,0.377439,1.972475,-0.051682,-0.113516,-0.443705,0.166805,-0.368541,-0.914522,0.035435,0.102260,-0.081999,-23.952669,-36.386280,2.256901,,,,,,,
,,,,,,,,,,,,,,,,6.246932,-75.568020,1488.527988,2.150000,358.242188,1527538319.029565,
1527538319.751152,0.146826,0.462629,1.935227,0.091313,0.165432,0.205341,0.130920,-0.446302,-0.885252,-0.052566,-0.024050,0.121031,-19.346834,-32.864979,0.433460,,,,,,,
,,,,,,,,,,,,,,,,6.246968,-75.568003,1488.516392,2.670000,1.757812,1527538320.026304,
1527538320.751571,0.129600,0.448866,1.921853,0.001325,-0.199965,-0.031937,0.116435,-0.433944,-0.893383,0.002919,-0.023347,0.040737,-21.169039,-35.116230,6.590580,,,,,,,
,,,,,,,,,,,,,,,,6.247016,-75.567967,1489.487217,4.860000,4.921875,1527538321.032124,
1527538321.752039,0.126231,0.460573,1.879362,0.057077,-0.125393,0.047206,0.112777,-0.444462,-0.888669,0.044495,0.012898,0.037137,-30.513338,-73.896561,35.959049,,,,,,,
,,,,,,,,,,,,,,,,6.247065,-75.567853,1489.678989,5.310000,45.000000,1527538322.031902,
1527538322.752481,0.172244,0.402202,1.786495,0.148469,0.252896,0.314393,0.157717,-0.391445,-0.906583,-0.026308,0.047497,-0.061861,-21.683855,-76.528519,32.215656,,,,,,,
,,,,,,,,,,,,,,,,6.247110,-75.567834,1489.418369,5.220000,37.617188,1527538323.032093,
1527538323.752912,0.186803,0.379066,1.838012,-0.098867,0.182319,-0.186111,0.172534,-0.370053,-0.912847,0.138806,-0.034870,0.045690,-28.395037,-89.423386,35.380405,,,,,,,
,,,,,,,,,,,,,,,,6.247140,-75.567813,1490.334263,5.310000,34.453125,1527538324.032368,
1527538324.753350,0.197046,0.371598,1.871177,0.108402,0.211945,0.168232,0.182411,-0.363105,-0.913717,0.084892,-0.095940,0.070592,-24.656816,-48.164600,10.332386,,,,,,,
,,,,,,,,,,,,,,,,6.247165,-75.567762,1490.612339,5.310000,43.242188,1527538325.032710,
1527538325.753783,0.175686,0.379516,1.814618,-0.087819,-0.108971,-0.406161,0.162346,-0.370471,-0.914545,0.079948,0.012256,-0.038214,-20.689516,-66.098816,20.834766,,,,,,,
,,,,,,,,,,,,,,,,6.247210,-75.567724,1490.833286,5.420000,9.492188,1527538326.031614,
1527538326.754244,0.218218,0.343146,1.869751,0.041218,0.360819,0.563589,0.203869,-0.336451,-0.919367,-0.166989,0.062495,0.015559,-24.774309,-61.741566,14.499256,,,,,,,
,,,,,,,,,,,,,,,,6.247257,-75.567677,1491.026890,5.420000,40.781250,1527538327.027611,
1527538327.754699,0.249274,0.411994,1.828501,-0.411678,-0.170715,-0.249390,0.226057,-0.400437,-0.888001,-0.129225,0.068147,0.029282,-19.298143,-35.940205,0.800434,,,,,,,
,,,,,,,,,,,,,,,,6.247309,-75.567640,1490.230503,6.790000,39.023438,1527538328.019340,
1527538328.755110,0.248541,0.400561,1.862976,0.249051,0.527461,0.459247,0.226518,-0.389935,-0.892546,-0.050156,0.016461,0.110640,-18.153795,-33.839848,-2.202328,,,,,,,
,,,,,,,,,,,,,,,,6.247371,-75.567598,1489.457920,6.980000,40.078125,1527538329.021527,
1527538329.755547,0.214653,0.402699,1.908380,0.020843,-0.095645,0.010992,0.195969,-0.391903,-0.898891,-0.068940,-0.050876,0.074977,-17.017275,-23.938633,-6.910534,,,,,,,
,,,,,,,,,,,,,,,,6.247425,-75.567575,1490.653843,6.410000,37.968750,1527538330.031859,
1527538330.756010,0.177184,0.413609,1.931070,-0.121403,-0.215122,-0.190865,0.161395,-0.401917,-0.901339,-0.004947,-0.046097,0.030321,-15.292665,-15.388416,-10.801235,,,,,,,
,,,,,,,,,,,,,,,,6.247479,-75.567595,1491.002720,6.410000,40.078125,1527538331.029088,
1527538331.756463,0.158533,0.441357,1.826144,-0.104652,0.007119,0.057844,0.142741,-0.427167,-0.892833,-0.083415,0.050503,0.012568,-12.114473,-20.718113,-7.761806,,,,,,,
,,,,,,,,,,,,,,,,6.247529,-75.567520,1490.223423,5.820000,41.132812,1527538332.027723,
1527538332.756869,0.305368,0.329625,1.494393,-0.330965,0.037000,0.120588,0.284458,-0.323688,-0.902389,-0.103885,0.010059,-0.014084,-7.192659,-24.097492,-8.854702,,,,,,,
,,,,,,,,,,,,,,,,6.247579,-75.567487,1490.791172,5.690000,28.828125,1527538333.026891,
1527538333.757318,0.139972,0.494160,1.603336,-2.911166,-0.663945,1.674695,0.122825,-0.474292,-0.871755,-0.159568,0.245120,0.084310,-6.610872,-25.900944,-3.088284,,,,,,,
,,,,,,,,,,,,,,,,6.247616,-75.567468,1491.397495,5.460000,28.476562,1527538334.021960,
1527538334.757782,0.160642,0.092303,1.774440,0.323453,-0.604991,-0.224810,0.159271,-0.092172,-0.982922,-0.026215,-0.083075,-0.014133,-10.923265,-22.140995,-14.373699,,,,,,,
,,,,,,,,,,,,,,,,6.247663,-75.567443,1490.995640,5.200000,32.343750,1527538335.021959,
1527538335.758216,0.177216,0.450319,1.973650,0.274052,0.103498,0.298647,0.158715,-0.435252,-0.886207,-0.060326,-0.007848,0.024146,-15.126314,-22.065479,-6.994091,,,,,,,
,,,,,,,,,,,,,,,,6.247704,-75.567410,1491.168736,5.200000,31.992188,1527538336.019060,
1527538336.758654,0.225663,0.355661,2.041033,-0.880073,1.699698,-0.016217,0.209749,-0.348210,-0.913648,-0.091387,0.072285,0.073072,-18.678026,-7.958546,-13.758968,,,,,,,
,,,,,,,,,,,,,,,,6.247745,-75.567395,1491.813389,5.160000,30.585938,1527538337.022430,
1527538337.759092,1.651828,0.090397,2.246957,0.159698,0.252729,0.082805,0.992634,-0.090274,0.080611,0.036297,0.060321,0.011537,11.733702,-13.083668,-24.334652,,,,,,,
,,,,,,,,,,,,,,,,6.247801,-75.567395,1491.503819,4.880000,21.093750,1527538338.018665,
1527538338.759550,1.836284,0.247680,2.303217,0.235919,-0.594039,-0.218467,0.935501,-0.245155,0.254369,-0.015503,-0.022407,-0.040318,15.258360,-21.937290,-24.156460,,,,,,,
,,,,,,,,,,,,,,,,6.247812,-75.567361,1491.687046,3.600000,34.453125,1527538339.037498,
1527538339.760020,1.331653,0.149978,1.847107,-0.231723,-0.013910,0.021620,0.960628,-0.149416,-0.234210,-0.013194,0.049654,0.006640,4.057615,-24.480213,-15.909405,,,,,,,
,,,,,,,,,,,,,,,,6.247864,-75.567380,1491.530918,3.910000,22.148438,1527538340.049988,
1527538340.760490,1.026936,0.744826,1.959789,-0.935778,1.776481,1.082587,0.629124,-0.677844,-0.380425,-0.205510,0.384906,0.245843,-18.589510,-23.934330,-12.374508,,,,,,,
,,,,,,,,,,,,,,,,6.247858,-75.567387,1491.442173,3.600000,16.875000,1527538341.048233,
1527538341.760909,1.400215,0.114907,2.556730,-0.068816,0.147963,0.213185,0.978986,-0.114654,-0.168636,0.006487,0.089737,0.007198,5.434263,-13.076862,-25.340542,,,,,,,
,,,,,,,,,,,,,,,,6.247894,-75.567382,1491.576084,2.820000,14.414062,1527538342.026633,
1527538342.761377,1.344822,0.404320,2.577390,0.788753,-0.236415,1.408332,0.895996,-0.393393,-0.205990,-0.124664,0.208121,-0.084675,0.014860,-15.321766,-24.708218,,,,,,,
,,,,,,,,,,,,,,,,6.247897,-75.567354,1491.890659,2.850000,29.179688,1527538343.040784,
1527538343.761844,1.447556,0.268494,2.361250,0.079689,-0.365760,0.045205,0.956859,-0.265279,-0.118524,-0.119563,0.022512,-0.051871,3.342329,-20.801044,-22.795208,,,,,,,
,,,,,,,,,,,,,,,,6.247960,-75.567344,1493.852451,3.810000,11.601562,1527538344.050358,
